Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 205d,107 (46-1-60 43.46%),35 (0.33),32 (17-0-15 53.13%),6 (0.19)
11,"Aish, James",26y 173d,126 (54-0-72 42.86%),24 (0.19),44 (21-0-23 47.73%),1 (0.02)
41,"Banfield, Bailey",24y 63d,45 (20-0-25 44.44%),17 (0.38),←,
8,"Brayshaw, Andrew",22y 173d,83 (36-0-47 43.37%),23 (0.28),←,
17,"Brodie, Will",23y 250d,32 (9-0-23 28.13%),4 (0.13),7 (6-0-1 85.71%),1 (0.14)
6,"Clark, Jordan",21y 196d,39 (27-0-12 69.23%),16 (0.41),7 (6-0-1 85.71%),1 (0.14)
33,"Colyer, Travis",30y 249d,135 (66-1-68 49.26%),82 (0.61),48 (23-0-25 47.92%),28 (0.58)
36,"Cox, Brennan",23y 260d,65 (27-0-38 41.54%),27 (0.42),←,
32,"Frederick, Michael",21y 348d,24 (15-0-9 62.50%),18 (0.75),←,
37,"Lobb, Rory",29y 80d,126 (68-2-56 54.76%),119 (0.94),52 (26-0-26 50.00%),55 (1.06)
2,"Logue, Griffin",24y 17d,49 (20-0-29 40.82%),1 (0.02),←,
22,"Meek, Lloyd",24y 8d,13 (7-0-6 53.85%),2 (0.15),←,
16,"Mundy, David",36y 284d,359 (182-1-176 50.84%),156 (0.43),←,
30,"ODriscoll, Nathan",19y 348d,6 (5-0-1 83.33%),5 (0.83),←,
25,"Pearce, Alex",26y 325d,69 (31-0-38 44.93%),3 (0.04),←,
13,"Ryan, Luke",26y 83d,92 (41-0-51 44.57%),3 (0.03),←,
5,"Schultz, Lachie",24y 151d,50 (23-0-27 46.00%),49 (0.98),←,
3,"Serong, Caleb",21y 80d,41 (21-0-20 51.22%),10 (0.24),←,
39,"Switkowski, Sam",25y 161d,39 (19-0-20 48.72%),24 (0.62),←,
35,"Treacy, Josh",19y 269d,17 (11-0-6 64.71%),14 (0.82),←,
18,"Tucker, Darcy",25y 97d,100 (35-0-65 35.00%),35 (0.35),←,
31,"Walker, Brandon",19y 195d,15 (10-0-5 66.67%),,←,
10,"Walters, Michael",31y 113d,188 (93-1-94 49.73%),294 (1.56),←,
Totals,Totals,25y 5d,1820 (866-6-948 47.58%),961 (0.53),,
C,"Longmuir, Justin",41y 99d,44 (21-0-23 47.73%),,←,
