Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",20y 174d,15 (10-0-5 66.67%),1 (0.07),←,
21,"Akermanis, Jason",31y 34d,269 (161-5-103 60.78%),331 (1.23),21 (10-1-10 50.00%),24 (1.14)
5,"Boyd, Matthew",25y 215d,92 (40-1-51 44.02%),29 (0.32),←,
33,"Callan, Tim",24y 83d,16 (11-0-5 68.75%),3 (0.19),1 (1-0-0 100.00%),
17,"Cooney, Adam",22y 181d,89 (40-1-48 45.51%),90 (1.01),←,
4,"Cross, Daniel",24y 365d,87 (37-2-48 43.68%),17 (0.20),←,
13,"Giansiracusa, Daniel",26y 18d,127 (50-3-74 40.55%),122 (0.96),←,
9,"Gilbee, Lindsay",26y 265d,118 (53-1-64 45.34%),65 (0.55),←,
16,"Griffen, Ryan",21y 246d,53 (30-0-23 56.60%),17 (0.32),←,
8,"Hahn, Mitch",26y 324d,114 (48-1-65 42.54%),79 (0.69),←,
25,"Hargrave, Ryan",26y 247d,118 (49-3-66 42.80%),32 (0.27),←,
19,"Higgins, Shaun",20y 25d,27 (15-1-11 57.41%),29 (1.07),←,
20,"Hill, Josh",19y 70d,3 (2-0-1 66.67%),4 (1.33),←,
15,"Hudson, Ben",29y 34d,57 (34-0-23 59.65%),6 (0.11),2 (2-0-0 100.00%),
6,"Johnson, Brad",31y 255d,301 (139-6-156 47.18%),470 (1.56),←,
36,"Lake, Brian",26y 31d,99 (40-1-58 40.91%),9 (0.09),←,
27,"Minson, Will",22y 353d,43 (24-0-19 55.81%),13 (0.30),←,
38,"Morris, Dale",25y 91d,64 (35-1-28 55.47%),1 (0.02),←,
2,"Murphy, Robert",25y 294d,129 (50-3-76 39.92%),99 (0.77),←,
28,"Welsh, Scott",29y 113d,167 (98-0-69 58.68%),307 (1.84),2 (2-0-0 100.00%),7 (3.50)
7,"West, Scott",33y 136d,322 (150-5-167 47.36%),104 (0.32),←,
37,"Wight, Cameron",22y 359d,28 (11-0-17 39.29%),4 (0.14),←,
Totals,Totals,25y 211d,2338 (1127-34-1177 48.20%),1832 (0.78),,
C,"Eade, Rodney",49y 360d,222 (117-3-102 53.38%),,70 (36-1-33 52.14%),
