Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bryan, Nick",5,3,7,12,,,18.0,3.0,1.0,,4.0,2.0,1.0,1.0,,5.0,7.0,,,2.0,,,61.0
13,"Cox, Nik",8,3,6,14,,,,2.0,1.0,1.0,3.0,3.0,2.0,1.0,,6.0,9.0,1.0,,2.0,,,85.0
35,"Guelfi, Matt",8,5,5,13,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,7.0,7.0,1.0,,4.0,,,70.0
33,"Ham, Brayden",5,5,6,11,,,,1.0,1.0,1.0,,1.0,1.0,,,3.0,8.0,,,,,,71.0
21,"Heppell, Dyson",13,3,10,23,,,,4.0,6.0,3.0,1.0,3.0,2.0,,,9.0,13.0,,,,1.0,,88.0
19,"Hind, Nick",13,5,8,21,,1.0,,3.0,2.0,4.0,2.0,2.0,1.0,,,9.0,13.0,1.0,,3.0,1.0,1.0,76.0
26,"Hooker, Cale",10,7,5,15,5,1.0,2.0,2.0,,2.0,,1.0,,1.0,,6.0,9.0,1.0,4.0,1.0,,1.0,94.0
23,"Jones, Harry",7,8,3,10,3,,,2.0,,4.0,,2.0,,1.0,,7.0,4.0,5.0,4.0,1.0,,,74.0
4,"Langford, Kyle",11,5,8,19,,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,,,6.0,13.0,,,1.0,,,90.0
15,"Laverde, Jayden",12,7,5,17,,,,2.0,4.0,1.0,,5.0,,2.0,,5.0,12.0,2.0,,1.0,,,85.0
43,"McDonald-Tipungwuti, Anthony",9,3,1,10,4,1.0,,6.0,,,1.0,2.0,,2.0,,4.0,6.0,,2.0,,3.0,1.0,87.0
1,"McGrath, Andrew",19,2,9,28,,,,5.0,3.0,7.0,6.0,8.0,,3.0,1.0,16.0,14.0,,,,,,76.0
7,"Merrett, Zach",16,3,9,25,,,,7.0,1.0,5.0,2.0,2.0,3.0,1.0,,8.0,15.0,1.0,,1.0,,1.0,81.0
3,"Parish, Darcy",17,4,9,26,,,,7.0,2.0,7.0,6.0,4.0,,1.0,,7.0,19.0,,,1.0,1.0,2.0,83.0
16,"Perkins, Archie",7,6,11,18,,2.0,,4.0,,3.0,3.0,,,,,7.0,11.0,,,1.0,2.0,3.0,73.0
27,"Redman, Mason",7,3,3,10,,,,,4.0,1.0,,1.0,,,,2.0,6.0,,,,2.0,,89.0
14,"Ridley, Jordan",13,5,5,18,,,,1.0,3.0,3.0,,1.0,1.0,1.0,,6.0,9.0,1.0,,7.0,,,100.0
5,"Smith, Devon",5,4,7,12,1,,,9.0,1.0,2.0,1.0,3.0,2.0,,,8.0,5.0,1.0,1.0,1.0,,2.0,78.0
40,"Snelling, Will",6,7,12,18,,,,3.0,1.0,5.0,,2.0,,1.0,,5.0,13.0,,,,,1.0,88.0
17,"Stewart, James",5,2,4,9,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,6.0,4.0,,,3.0,,,93.0
25,"Stringer, Jake",13,2,5,18,3,2.0,,3.0,,6.0,6.0,4.0,3.0,1.0,,12.0,7.0,1.0,1.0,,,,79.0
20,"Wright, Peter",10,5,5,15,,1.0,10.0,4.0,1.0,3.0,2.0,4.0,2.0,1.0,,7.0,7.0,,1.0,2.0,,1.0,81.0
11,"Zaharakis, David",,,,,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,97,143,362,16,11.0,30.0,74.0,36.0,63.0,39.0,53.0,21.0,18.0,1.0,151.0,211.0,15.0,13.0,31.0,10.0,13.0,
Opposition,Opposition,218,83,134,352,19,9.0,41.0,67.0,46.0,57.0,38.0,59.0,18.0,21.0,5.0,146.0,208.0,10.0,13.0,53.0,10.0,16.0,
