Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
49,"Betheras, Rupert",23y 244d,11 (2-0-9 18.18%),7 (0.64),←,
26,"Brown, Gavin",31y 303d,235 (109-5-121 47.45%),177 (0.75),←,
5,"Buckley, Nathan",26y 364d,137 (50-2-85 37.23%),140 (1.02),117 (46-2-69 40.17%),119 (1.02)
28,"Crosisca, Gavin",30y 313d,237 (120-5-112 51.69%),64 (0.27),←,
19,"Davis, Nick",19y 117d,12 (2-0-10 16.67%),2 (0.17),←,
9,"Freeborn, Glenn",26y 169d,72 (41-0-31 56.94%),38 (0.53),17 (3-0-14 17.65%),11 (0.65)
43,"Godden, Luke",20y 307d,36 (10-0-26 27.78%),,←,
38,"Jacotine, Craig",19y 34d,12 (2-0-10 16.67%),6 (0.50),←,
33,"Lane, Tyson",22y 334d,34 (12-0-22 35.29%),38 (1.12),15 (3-0-12 20.00%),19 (1.27)
24,"Lockyer, Tarkyn",19y 268d,10 (3-0-7 30.00%),2 (0.20),←,
48,"Michael, Mal",22y 31d,41 (15-0-26 36.59%),6 (0.15),←,
1,"Monkhorst, Damian",29y 338d,204 (107-4-93 53.43%),45 (0.22),←,
6,"Patterson, Stephen",28y 202d,90 (34-1-55 38.33%),83 (0.92),←,
35,"Prestigiacomo, Simon",21y 175d,43 (13-0-30 30.23%),2 (0.05),←,
46,"Raso, Frankie",19y 316d,18 (5-0-13 27.78%),1 (0.06),←,
3,"Richardson, Mark",26y 267d,96 (41-1-54 43.23%),69 (0.72),←,
23,"Rocca, Anthony",21y 344d,73 (29-0-44 39.73%),83 (1.14),51 (18-0-33 35.29%),72 (1.41)
12,"Schauble, Andrew",22y 250d,74 (26-0-48 35.14%),10 (0.14),←,
21,"Tuckey, Brent",19y 332d,9 (2-0-7 22.22%),2 (0.22),←,
25,"Venables, Cameron",23y 269d,3 (1-0-2 33.33%),,←,
16,"Wasley, James",20y 6d,13 (1-0-12 7.69%),2 (0.15),←,
22,"Wild, Jason",23y 165d,70 (27-2-41 40.00%),22 (0.31),←,
Totals,Totals,23y 267d,1530 (652-20-858 42.61%),799 (0.52),,
C,"Shaw, Tony",39y 2d,83 (29-0-54 34.94%),,←,
