Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bugg, Tomas",5,2,4,9,1,,,4.0,1.0,2.0,,3.0,,1.0,,,10.0,,,2.0,,1.0,83.0
17,"Frost, Sam",7,3,6,13,,,,2.0,5.0,1.0,1.0,3.0,1.0,1.0,,4.0,9.0,,,6.0,1.0,,90.0
36,"Garlett, Jeff",3,2,1,4,,,,,,1.0,,2.0,,2.0,,1.0,2.0,,1.0,,,2.0,80.0
11,"Gawn, Max",7,4,8,15,,,42.0,1.0,1.0,3.0,1.0,2.0,1.0,,,5.0,11.0,2.0,,1.0,,,71.0
19,"Hannan, Mitch",9,3,8,17,1,2.0,,3.0,,2.0,3.0,5.0,1.0,1.0,,8.0,8.0,,1.0,1.0,,,77.0
43,"Harmes, James",7,2,14,21,1,,,5.0,,4.0,,,,,,6.0,16.0,,1.0,2.0,1.0,1.0,77.0
14,"Hibberd, Michael",12,3,14,26,,,,1.0,4.0,,2.0,2.0,1.0,,,8.0,19.0,,,4.0,,,93.0
29,"Hunt, Jayden",4,,9,13,,,,4.0,2.0,2.0,1.0,2.0,,2.0,,2.0,13.0,,,6.0,,,86.0
39,"Jetta, Neville",6,2,5,11,,,,2.0,2.0,,,1.0,,1.0,,4.0,6.0,,,2.0,,,91.0
6,"Lewis, Jordan",7,3,22,29,,,,1.0,,3.0,4.0,4.0,1.0,2.0,,10.0,20.0,,,2.0,,1.0,86.0
28,"McDonald, Oscar",3,2,4,7,,,,3.0,1.0,1.0,,3.0,1.0,2.0,,4.0,3.0,,,4.0,,,93.0
25,"McDonald, Tom",12,8,5,17,5,2.0,6.0,,,3.0,1.0,2.0,1.0,2.0,2.0,8.0,10.0,3.0,5.0,6.0,,,87.0
18,"Melksham, Jake",12,4,6,18,1,,,3.0,1.0,4.0,1.0,6.0,,1.0,,4.0,14.0,,1.0,2.0,1.0,1.0,84.0
30,"Neal-Bullen, Alex",6,,7,13,2,1.0,,4.0,,1.0,,1.0,1.0,,,1.0,12.0,,,,,,80.0
13,"Oliver, Clayton",7,2,21,28,,1.0,,7.0,,2.0,8.0,5.0,1.0,5.0,,18.0,11.0,1.0,,,,2.0,74.0
21,"Pedersen, Cameron",7,3,8,15,1,1.0,7.0,2.0,1.0,4.0,2.0,1.0,,1.0,,7.0,9.0,1.0,2.0,4.0,,2.0,85.0
5,"Petracca, Christian",7,1,13,20,1,,,2.0,1.0,3.0,6.0,3.0,,1.0,,10.0,11.0,,,,,,82.0
3,"Salem, Christian",7,3,9,16,,,,4.0,4.0,1.0,1.0,4.0,1.0,,,4.0,8.0,,,,1.0,,59.0
15,"Stretch, Billy",5,1,17,22,1,,,4.0,3.0,1.0,,1.0,2.0,,,13.0,10.0,,,2.0,1.0,1.0,81.0
12,"Tyson, Dom",12,2,21,33,,1.0,,5.0,1.0,3.0,7.0,6.0,1.0,2.0,1.0,18.0,15.0,1.0,,1.0,,,76.0
23,"Vince, Bernie",18,8,9,27,,,,5.0,7.0,3.0,2.0,2.0,,1.0,,6.0,19.0,,,1.0,1.0,,86.0
7,"Viney, Jack",11,3,27,38,1,,,2.0,6.0,3.0,9.0,5.0,3.0,2.0,3.0,26.0,12.0,,,1.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,61,238,412,15,9.0,55.0,64.0,40.0,47.0,49.0,63.0,16.0,27.0,6.0,167.0,248.0,8.0,11.0,47.0,6.0,11.0,
Opposition,Opposition,197,76,154,351,14,12.0,41.0,78.0,26.0,57.0,46.0,47.0,27.0,16.0,,157.0,197.0,17.0,11.0,43.0,2.0,11.0,
