Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",28y 130d,139 (54-1-84 39.21%),110 (0.79),84 (47-0-37 55.95%),97 (1.15)
33,"Barlow, Kris",29y 349d,88 (45-0-43 51.14%),72 (0.82),←,
39,"Campbell, Robert",21y 27d,12 (8-0-4 66.67%),,←,
25,"Clarke, Tim",21y 88d,26 (14-0-12 53.85%),6 (0.23),←,
35,"Cox, Adrian",22y 294d,38 (20-0-18 52.63%),21 (0.55),←,
24,"Cox, Simon",26y 155d,89 (43-0-46 48.31%),41 (0.46),31 (16-0-15 51.61%),17 (0.55)
9,"Crawford, Shane",28y 293d,213 (107-2-104 50.70%),171 (0.80),←,
19,"Dixon, Ben",26y 15d,126 (68-1-57 54.37%),179 (1.42),←,
34,"Graham, Mark",30y 108d,196 (93-2-101 47.96%),58 (0.30),←,
3,"Hay, Jonathan",23y 320d,114 (56-1-57 49.56%),11 (0.10),←,
15,"Hodge, Luke",19y 14d,21 (11-0-10 52.38%),12 (0.57),←,
2,"Holland, Nick",28y 335d,158 (74-2-82 47.47%),227 (1.44),←,
37,"Lekkas, Angelo",27y,140 (63-1-76 45.36%),79 (0.56),←,
12,"Lonie, Nathan",20y 117d,25 (9-0-16 36.00%),13 (0.52),←,
28,"Mitchell, Sam",20y 260d,21 (11-0-10 52.38%),3 (0.14),←,
40,"Osborne, Michael",20y 335d,14 (5-0-9 35.71%),3 (0.21),←,
20,"Rawlings, Jade",25y 263d,107 (53-0-54 49.53%),44 (0.41),←,
16,"Ries, Nick",20y 350d,29 (15-0-14 51.72%),9 (0.31),←,
11,"Smith, Joel",26y 57d,134 (68-1-65 51.12%),75 (0.56),76 (39-1-36 51.97%),24 (0.32)
38,"Stone, Nick",21y 271d,13 (8-0-5 61.54%),,←,
4,"Tallis, Rayden",28y 20d,151 (72-0-79 47.68%),25 (0.17),←,
21,"Vandenberg, Richard",26y 166d,74 (35-1-38 47.97%),31 (0.42),←,
Totals,Totals,24y 280d,1928 (932-12-984 48.34%),1190 (0.62),,
C,"Schwab, Peter",42y 280d,83 (44-0-39 53.01%),,←,
