Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",23y 246d,13 (7-0-6 53.85%),12 (0.92),11 (7-0-4 63.64%),9 (0.82)
23,"Dyson, Kevin",27y 24d,39 (21-0-18 53.85%),19 (0.49),←,
20,"Febey, Matthew",24y 282d,37 (20-0-17 54.05%),14 (0.38),←,
21,"Febey, Steven",24y 282d,117 (67-0-50 57.26%),18 (0.15),←,
24,"Gilbert, Phil",24y 194d,16 (8-0-8 50.00%),1 (0.06),←,
22,"Hilton, Jeff",22y 1d,14 (10-0-4 71.43%),11 (0.79),8 (6-0-2 75.00%),5 (0.63)
13,"Jakovich, Allen",26y 68d,41 (23-0-18 56.10%),181 (4.41),←,
16,"Lovell, Andy",23y 304d,86 (42-1-43 49.42%),103 (1.20),←,
17,"Lovett, Brett",28y 8d,169 (98-1-70 58.28%),24 (0.14),←,
3,"Lyon, Garry",26y 257d,156 (93-1-62 59.94%),227 (1.46),←,
9,"Neitz, David",19y 126d,29 (16-0-13 55.17%),18 (0.62),←,
25,"Norrish, Jason",22y 122d,7 (5-0-2 71.43%),1 (0.14),←,
19,"Prymke, Paul",23y 171d,8 (5-0-3 62.50%),1 (0.13),←,
41,"Rohde, Peter",29y 190d,149 (90-1-58 60.74%),25 (0.17),103 (56-1-46 54.85%),19 (0.18)
5,"Schwarz, David",21y 308d,46 (18-1-27 40.22%),55 (1.20),←,
11,"Stynes, Jim",28y 35d,162 (94-1-67 58.33%),106 (0.65),←,
4,"Sullivan, Chris",21y 293d,23 (10-1-12 45.65%),21 (0.91),←,
2,"Tingay, Stephen",23y 288d,85 (49-0-36 57.65%),40 (0.47),←,
12,"Viney, Todd",28y 59d,127 (67-1-59 53.15%),56 (0.44),←,
27,"Wight, Sean",30y 74d,114 (64-0-50 56.14%),63 (0.55),←,
8,"Yeats, Graeme",29y 249d,166 (91-1-74 55.12%),45 (0.27),←,
Totals,Totals,25y 84d,1604 (898-9-697 55.99%),1041 (0.65),,
C,"Balme, Neil",42y 133d,29 (16-0-13 55.17%),,←,
