Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Farmer, Jeff",2,1,,2,1,1.0,,,,,,1.0,,,,,,,,,,,
21,"Febey, Steven",13,3,8,21,2,,,3.0,2.0,6.0,4.0,2.0,4.0,,2.0,,,,,,,,
4,"Grgic, Brent",9,2,6,15,1,1.0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
15,"Hopgood, Paul",10,2,3,13,,,,,2.0,3.0,,,2.0,3.0,,,,,,,,,
27,"Ingerson, Anthony",3,3,8,11,,,,,2.0,,,2.0,3.0,1.0,,,,,,,,,
36,"Leoncelli, Andrew",8,1,3,11,,,,,,2.0,3.0,1.0,,2.0,,,,,,,,,
6,"Lovett, Glenn",3,2,4,7,,,,,1.0,,,,,,,,,,,,,,
3,"Lyon, Garry",5,4,6,11,1,1.0,,,,3.0,2.0,4.0,,2.0,,,,,,,,,
35,"McDonald, Anthony",7,1,6,13,,,,,,1.0,4.0,,1.0,2.0,,,,,,,,,
23,"McDonald, James",12,1,3,15,1,1.0,,1.0,1.0,4.0,4.0,3.0,2.0,2.0,,,,,,,,,
9,"Neitz, David",7,4,5,12,1,,1.0,1.0,,7.0,,1.0,1.0,,,,,,,,,,
43,"Rigoni, Guy",12,2,6,18,,,,1.0,4.0,3.0,3.0,2.0,,2.0,,,,,,,,,
24,"Robertson, Russell",8,3,2,10,1,3.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,,
5,"Schwarz, David",8,4,2,10,1,1.0,1.0,,,3.0,2.0,,1.0,1.0,,,,,,,,,
10,"Seecamp, Marcus",9,3,6,15,,,,,4.0,,2.0,3.0,1.0,1.0,,,,,,,,,
1,"Shanahan, Jamie",5,1,,5,,,,,1.0,,,,,,,,,,,,,,
39,"Smoker, Craig",8,2,2,10,4,,,,,2.0,2.0,1.0,2.0,,1.0,,,,,,,,
11,"Stynes, Jim",9,2,8,17,,,7.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,,,,,,,,,
12,"Viney, Todd",9,3,11,20,,,,2.0,,2.0,3.0,1.0,2.0,1.0,3.0,,,,,,,,
34,"White, Jeff",7,3,7,14,1,1.0,14.0,,,3.0,4.0,1.0,2.0,1.0,,,,,,,,,
22,"Woewodin, Shane",6,3,9,15,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,
13,"Yze, Adem",23,8,,23,1,,1.0,,12.0,2.0,,3.0,4.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,58,105,288,15,10.0,24.0,11.0,36.0,47.0,40.0,28.0,30.0,25.0,6.0,,,,,,,,
Opposition,Opposition,184,68,96,280,12,15.0,35.0,15.0,30.0,56.0,38.0,38.0,25.0,30.0,,,,,,,,,
