Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
23,"Franklin, Lance",30y 138d,259 (163-1-95 63.13%),823 (3.18),77 (54-0-23 70.13%),243 (3.16)
39,"Grundy, Heath",31y 15d,225 (140-2-83 62.67%),23 (0.10),←,
4,"Hannebery, Dan",26y 113d,182 (117-2-63 64.84%),90 (0.49),←,
9,"Hayward, Will",18y 234d,11 (5-0-6 45.45%),12 (1.09),←,
5,"Heeney, Isaac",21y 43d,46 (32-0-14 69.57%),51 (1.11),←,
29,"Hewett, George",21y 170d,36 (24-0-12 66.67%),22 (0.61),←,
15,"Jack, Kieren",29y 354d,217 (134-3-80 62.44%),148 (0.68),←,
10,"Jones, Zak",22y 94d,43 (24-0-19 55.81%),9 (0.21),←,
12,"Kennedy, Josh",28y 362d,195 (125-2-68 64.62%),125 (0.64),182 (120-2-60 66.48%),121 (0.66)
44,"Lloyd, Jake",23y 270d,81 (56-0-25 69.14%),20 (0.25),←,
31,"Marsh, Harrison",23y 155d,16 (9-0-7 56.25%),,←,
14,"Mills, Callum",20y 76d,34 (20-0-14 58.82%),1 (0.03),←,
35,"Naismith, Sam",24y 336d,20 (13-0-7 65.00%),3 (0.15),←,
28,"Newman, Nic",24y 153d,9 (4-0-5 44.44%),3 (0.33),←,
41,"Papley, Tom",20y 339d,29 (20-0-9 68.97%),41 (1.41),←,
26,"Parker, Luke",24y 235d,139 (92-1-46 66.55%),110 (0.79),←,
24,"Rampe, Dane",27y 15d,103 (71-1-31 69.42%),6 (0.06),←,
20,"Reid, Sam",25y 172d,110 (74-2-34 68.18%),113 (1.03),←,
16,"Rohan, Gary",26y 10d,84 (53-1-30 63.69%),71 (0.85),←,
18,"Sinclair, Callum",27y 267d,55 (39-1-15 71.82%),32 (0.58),26 (17-0-9 65.38%),14 (0.54)
40,"Smith, Nick",29y 5d,179 (112-2-65 63.13%),10 (0.06),←,
22,"Towers, Dean",27y 44d,37 (26-0-11 70.27%),20 (0.54),←,
Totals,Totals,25y 81d,2110 (1353-18-739 64.12%),1733 (0.82),,
C,"Longmire, John",46y 168d,161 (107-2-52 67.08%),,←,
