St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",18,5,10,28,,3.0,,1.0,,,,,1.0,1.0,,,,,,,,,
14,"Bardsley, Kristian",15,4,2,17,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
3,"Burke, Nathan",3,,2,5,,,,,,,,,,1.0,,,,,,,,,
1,"Devonport, Craig",10,5,6,16,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Dwyer, Mick",6,1,,6,1,1.0,,,,,,,1.0,,,,,,,,,,
10,"Everitt, Peter",10,6,3,13,1,,3.0,,,,,,,,,,,,,,,,
2,"Frawley, Danny",,,1,1,,,,1.0,,,,,,2.0,,,,,,,,,
6,"Grant, David",2,1,7,9,,,,1.0,,,,,,,,,,,,,,,
35,"Harvey, Robert",20,4,6,26,,,,,,,,,1.0,1.0,,,,,,,,,
29,"Jones, Austinn",12,1,4,16,1,2.0,,4.0,,,,,1.0,1.0,,,,,,,,,
22,"Lappin, Matthew",12,2,3,15,,,,1.0,,,,,2.0,2.0,,,,,,,,,
23,"Loewe, Stewart",5,7,4,9,1,1.0,3.0,3.0,,,,,,2.0,,,,,,,,,
28,"OBrien, Craig",4,3,5,9,1,,,2.0,,,,,1.0,,,,,,,,,,
8,"Peckett, Justin",7,2,11,18,,,,4.0,,,,,2.0,1.0,,,,,,,,,
5,"Shaw, Damen",12,1,5,17,1,,,3.0,,,,,,1.0,,,,,,,,,
13,"Sierakowski, David",9,4,2,11,,,,,,,,,3.0,1.0,,,,,,,,,
19,"Sziller, Steven",10,4,9,19,,1.0,,1.0,,,,,2.0,,,,,,,,,,
30,"Thornborrow, Wayne",5,4,4,9,2,,10.0,1.0,,,,,,1.0,,,,,,,,,
15,"Wakelin, Darryl",6,3,5,11,,,2.0,1.0,,,,,1.0,3.0,,,,,,,,,
12,"Wakelin, Shane",9,5,7,16,,,,,,,,,,,,,,,,,,,
7,"Winmar, Nicky",19,6,10,29,,3.0,,2.0,,,,,2.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,68,106,300,9,15.0,18.0,27.0,,,,,18.0,22.0,,,,,,,,,
Opposition,Opposition,186,53,67,253,14,11.0,16.0,20.0,,,,,22.0,18.0,6.0,,,,,,,,
