Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 60d,217 (146-1-70 67.51%),31 (0.14),←,
22,"Breust, Luke",25y 138d,117 (93-0-24 79.49%),226 (1.93),←,
9,"Burgoyne, Shaun",33y 159d,296 (203-1-92 68.75%),245 (0.83),139 (106-1-32 76.62%),74 (0.53)
8,"Duryea, Taylor",24y 339d,64 (50-0-14 78.13%),12 (0.19),←,
12,"Frawley, James",27y 190d,158 (47-1-110 30.06%),24 (0.15),19 (13-0-6 68.42%),6 (0.32)
6,"Gibson, Josh",32y 15d,191 (123-2-66 64.92%),2 (0.01),126 (94-1-31 75.00%),
19,"Gunston, Jack",24y 164d,104 (75-0-29 72.12%),223 (2.14),90 (70-0-20 77.78%),203 (2.26)
4,"Hartung, Billy",21y 64d,28 (20-0-8 71.43%),15 (0.54),←,
15,"Hodge, Luke",31y 287d,272 (161-1-110 59.38%),188 (0.69),←,
29,"Langford, Will",23y 269d,34 (24-0-10 70.59%),15 (0.44),←,
3,"Lewis, Jordan",29y 339d,241 (152-1-88 63.28%),133 (0.55),←,
17,"Dewar, Angus",23y 168d,20 (18-0-2 90.00%),1 (0.05),←,
7,"McEvoy, Ben",26y 261d,124 (73-2-49 59.68%),45 (0.36),33 (22-0-11 66.67%),18 (0.55)
5,"Mitchell, Sam",33y 168d,286 (174-1-111 61.01%),67 (0.23),←,
13,"ORourke, Jonathan",21y 342d,12 (2-0-10 16.67%),1 (0.08),3 (1-0-2 33.33%),1 (0.33)
43,"Pittonet, Marc",19y 299d,1 (0-0-1 0.00%),,←,
28,"Puopolo, Paul",28y 117d,112 (88-0-24 78.57%),101 (0.90),←,
33,"Rioli, Cyril",26y 258d,158 (109-1-48 69.30%),221 (1.40),←,
25,"Schoenmakers, Ryan",25y 141d,96 (61-0-35 63.54%),28 (0.29),←,
21,"Sicily, James",21y 82d,4 (2-0-2 50.00%),4 (1.00),←,
16,"Smith, Isaac",27y 89d,112 (89-0-23 79.46%),102 (0.91),←,
24,"Stratton, Ben",27y 27d,118 (84-1-33 71.61%),1 (0.01),←,
Totals,Totals,26y 197d,2765 (1794-12-959 64.88%),1685 (0.61),,
C,"Clarkson, Alastair",47y 336d,260 (163-1-96 62.88%),,←,
