St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Arnol, Jody",2,1,1,3,,1.0,,,,,,,,,,,,,,,,,
18,"Bowey, Brett",9,1,4,13,1,,,,,,,,1.0,,,,,,,,,,
15,"Coghlan, Frank",6,3,8,14,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
45,"Cummings, Steven",13,4,1,14,,,,,,,,,1.0,,,,,,,,,,
34,"Daniels, Jayson",15,8,10,25,,1.0,,3.0,,,,,1.0,,,,,,,,,,
44,"Devonport, Craig",11,5,6,17,2,3.0,,1.0,,,,,2.0,3.0,,,,,,,,,
54,"Dipetta, Aldo",1,,,1,1,,,2.0,,,,,1.0,,,,,,,,,,
20,"Dwyer, Mick",9,1,3,12,5,1.0,,3.0,,,,,,,,,,,,,,,
36,"Fode, Gordon",2,,6,8,,,,,,,,,,,,,,,,,,,
2,"Frawley, Danny",10,4,5,15,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,
6,"Grant, David",13,4,6,19,,,,4.0,,,,,2.0,1.0,,,,,,,,,
10,"Harding, Paul",14,12,8,22,,,8.0,,,,,,4.0,4.0,,,,,,,,,
24,"Jeffrey, Russell",14,4,3,17,,,,1.0,,,,,,,,,,,,,,,
9,"Kitschke, Damian",7,4,1,8,1,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Lamb, Jamie",6,2,4,10,1,,,,,,,,2.0,1.0,,,,,,,,,
32,"Lawrie, Grant",10,1,7,17,,1.0,,,,,,,1.0,,,,,,,,,,
23,"Loewe, Stewart",14,11,5,19,1,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
60,"McNicholl, Dermot",7,1,4,11,1,,,4.0,,,,,2.0,2.0,,,,,,,,,
52,"Sexton, Damian",6,5,9,15,,,,,,,,,,1.0,,,,,,,,,
26,"Taylor, Kain",16,6,10,26,,1.0,,,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,77,101,286,13,15.0,13.0,25.0,,,,,25.0,16.0,,,,,,,,,
Opposition,Opposition,201,93,128,329,19,14.0,11.0,26.0,,,,,16.0,25.0,6.0,,,,,,,,
