Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",19y 156d,15 (5-0-10 33.33%),5 (0.33),←,
41,"Butts, Jordon",21y 199d,19 (6-0-13 31.58%),,←,
32,"Fogarty, Darcy",21y 296d,36 (11-0-25 30.56%),43 (1.19),←,
17,"Hamill, Will",20y 243d,22 (4-0-18 18.18%),,←,
34,"Himmelberg, Elliott",23y 44d,23 (8-0-15 34.78%),21 (0.91),←,
1,"Jones, Chayce",21y 185d,33 (6-0-27 18.18%),9 (0.27),←,
2,"Keays, Ben",24y 145d,63 (14-0-49 22.22%),22 (0.35),33 (8-0-25 24.24%),11 (0.33)
8,"Kelly, Jake",26y 178d,106 (49-1-56 46.70%),1 (0.01),←,
29,"Laird, Rory",27y 201d,177 (92-1-84 52.26%),16 (0.09),←,
27,"Lynch, Tom",30y 306d,159 (88-1-70 55.66%),198 (1.25),153 (84-1-68 55.23%),194 (1.27)
14,"Mackay, David",32y 358d,243 (134-1-108 55.35%),65 (0.27),←,
25,"McHenry, Ned",21y 5d,24 (5-0-19 20.83%),7 (0.29),←,
36,"McPherson, Andrew",22y 28d,22 (6-0-16 27.27%),,←,
4,"Murphy, Lachlan",22y 226d,54 (21-0-33 38.89%),43 (0.80),←,
28,"Murray, Nick",20y 212d,10 (2-0-8 20.00%),1 (0.10),←,
43,"OBrien, Reilly",25y 332d,54 (19-0-35 35.19%),5 (0.09),←,
31,"Rowe, James",21y 304d,17 (5-0-12 29.41%),14 (0.82),←,
26,"Schoenberg, Harry",20y 147d,25 (8-0-17 32.00%),12 (0.48),←,
11,"Seedsman, Paul",29y 177d,127 (61-1-65 48.43%),64 (0.50),78 (34-1-43 44.23%),47 (0.60)
38,"Sholl, Lachlan",21y 133d,25 (8-0-17 32.00%),5 (0.20),←,
9,"Sloane, Rory",31y 123d,224 (121-1-102 54.24%),130 (0.58),←,
33,"Smith, Brodie",29y 185d,200 (107-1-92 53.75%),63 (0.31),←,
13,"Walker, Taylor",31y 84d,218 (113-1-104 52.06%),483 (2.22),←,
Totals,Totals,24y 249d,1896 (893-8-995 47.10%),1207 (0.64),,
C,"Nicks, Matthew",46y 66d,34 (8-0-26 23.53%),,←,
