Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 328d,144 (89-1-54 62.15%),8 (0.06),126 (82-1-43 65.48%),4 (0.03)
20,"Brogan, Dean",27y 172d,74 (53-1-20 72.30%),30 (0.41),←,
8,"Burgoyne, Shaun",23y 226d,92 (67-0-25 72.83%),94 (1.02),←,
30,"Chaplin, Troy",20y 101d,16 (8-1-7 53.13%),2 (0.13),←,
35,"Cornes, Chad",26y 204d,150 (95-1-54 63.67%),128 (0.85),←,
18,"Cornes, Kane",23y 150d,103 (68-1-34 66.50%),49 (0.48),←,
17,"Dew, Stuart",26y 290d,169 (98-3-68 58.88%),238 (1.41),←,
33,"Ebert, Brett",22y 198d,42 (22-1-19 53.57%),45 (1.07),←,
9,"Ezard, James",20y 72d,3 (2-0-1 66.67%),1 (0.33),←,
5,"Lade, Brendon",29y 329d,158 (91-3-64 58.54%),135 (0.85),←,
34,"Lonie, Nathan",23y 92d,73 (24-0-49 32.88%),40 (0.55),9 (4-0-5 44.44%),5 (0.56)
22,"Mahoney, Josh",28y 216d,77 (39-0-38 50.65%),69 (0.90),47 (29-0-18 61.70%),59 (1.26)
16,"Pearce, Danyle",20y 58d,17 (8-0-9 47.06%),14 (0.82),←,
3,"Salopek, Steven",20y 348d,36 (22-0-14 61.11%),15 (0.42),←,
39,"Surjan, Jacob",20y 293d,13 (8-0-5 61.54%),3 (0.23),←,
23,"Symes, Brad",21y 89d,6 (3-0-3 50.00%),,←,
6,"Thomson, Adam",19y 287d,7 (5-0-2 71.43%),2 (0.29),←,
28,"Thurstans, Toby",25y 294d,50 (33-1-16 67.00%),42 (0.84),←,
1,"Tredrea, Warren",27y 162d,186 (111-2-73 60.22%),419 (2.25),←,
2,"Wakelin, Darryl",31y 297d,235 (133-2-100 57.02%),12 (0.05),120 (80-1-39 67.08%),4 (0.03)
24,"White, Damon",22y 292d,28 (14-1-13 51.79%),26 (0.93),←,
21,"Wilson, Michael",29y 195d,159 (85-4-70 54.72%),45 (0.28),←,
Totals,Totals,24y 263d,1838 (1078-22-738 58.65%),1417 (0.77),,
C,"Williams, Mark",47y 287d,177 (108-2-67 61.58%),,←,
