Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",28y 187d,167 (70-2-95 42.51%),61 (0.37),136 (67-2-67 50.00%),49 (0.36)
6,"Brown, Tyler",22y 107d,18 (8-1-9 47.22%),2 (0.11),←,
14,"Cameron, Darcy",26y 251d,30 (11-1-18 38.33%),27 (0.90),29 (11-1-17 39.66%),27 (0.93)
25,"Crisp, Jack",28y 175d,177 (86-2-89 49.15%),51 (0.29),159 (79-2-78 50.31%),41 (0.26)
7,"Daicos, Josh",23y 120d,54 (25-1-28 47.22%),27 (0.50),←,
35,"Daicos, Nick",19y 82d,2 (2-0-0 100.00%),,←,
2,"de Goey, Jordan",26y 11d,120 (60-2-58 50.83%),158 (1.32),←,
5,"Elliott, Jamie",29y 217d,138 (78-2-58 57.25%),201 (1.46),←,
33,"Ginnivan, Jack",19y 107d,7 (3-0-4 42.86%),9 (1.29),←,
4,"Grundy, Brodie",27y 345d,173 (88-2-83 51.45%),59 (0.34),←,
16,"Henry, Oliver",19y 240d,12 (5-0-7 41.67%),11 (0.92),←,
32,"Hoskin-Elliott, Will",28y 205d,158 (67-2-89 43.04%),146 (0.92),106 (55-2-49 52.83%),104 (0.98)
38,"Howe, Jeremy",31y 270d,197 (73-2-122 37.56%),90 (0.46),97 (51-2-44 53.61%),10 (0.10)
15,"Kreuger, Nathan",22y 274d,3 (2-0-1 66.67%),2 (0.67),1 (1-0-0 100.00%),2 (2.00)
1,"Lipinski, Patrick",23y 252d,58 (33-0-25 56.90%),32 (0.55),2 (2-0-0 100.00%),2 (1.00)
44,"Madgen, Jack",28y 335d,42 (21-1-20 51.19%),1 (0.02),←,
31,"McCreery, Beau",20y 341d,15 (4-0-11 26.67%),14 (0.93),←,
41,"Mihocek, Brody",29y 50d,81 (44-1-36 54.94%),128 (1.58),←,
30,"Moore, Darcy",26y 60d,104 (46-2-56 45.19%),65 (0.63),←,
9,"Noble, John",25y 1d,46 (21-1-24 46.74%),4 (0.09),←,
10,"Pendlebury, Scott",34y 78d,336 (198-3-135 59.38%),183 (0.54),←,
3,"Quaynor, Isaac",22y 70d,37 (15-0-22 40.54%),1 (0.03),←,
22,"Sidebottom, Steele",31y 83d,266 (157-4-105 59.77%),177 (0.67),←,
Totals,Totals,25y 327d,2241 (1117-29-1095 49.84%),1449 (0.65),,
C,"McRae, Craig",48y 185d,2 (2-0-0 100.00%),,←,
