Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Ball, Matthew",5,2,2,7,,,,,,,,,,,,4.0,3.0,,,1.0,,,80.0
33,"Barlow, Kris",10,4,4,14,,,,1.0,1.0,1.0,2.0,,,,,2.0,12.0,,,1.0,1.0,,100.0
10,"Bateman, Chance",4,1,2,6,,,,2.0,,1.0,,1.0,,1.0,,,6.0,,,2.0,,,48.0
20,"Beaumont, Simon",11,9,2,13,,4.0,,2.0,,3.0,1.0,,,,,4.0,9.0,1.0,2.0,,,,95.0
30,"Brown, Campbell",12,10,8,20,,,,1.0,1.0,3.0,,2.0,1.0,,,3.0,16.0,1.0,1.0,2.0,1.0,1.0,84.0
39,"Campbell, Robert",,1,2,2,,,4.0,2.0,1.0,,,,,,,1.0,1.0,,,2.0,,,84.0
25,"Clarke, Tim",8,3,5,13,,1.0,,4.0,1.0,4.0,4.0,1.0,,,,4.0,8.0,,,2.0,,,88.0
24,"Croad, Trent",13,6,3,16,1,,1.0,,7.0,1.0,1.0,1.0,,1.0,,5.0,11.0,,,1.0,,,100.0
1,"Everitt, Peter",10,6,4,14,1,,19.0,1.0,1.0,3.0,1.0,2.0,1.0,,,6.0,8.0,1.0,1.0,6.0,,,96.0
34,"Graham, Mark",6,4,2,8,,,3.0,2.0,4.0,,,1.0,,,,3.0,4.0,,,7.0,,,90.0
29,"Greene, Steven",11,4,4,15,,,,3.0,5.0,2.0,1.0,4.0,,1.0,,4.0,11.0,,,1.0,,,81.0
3,"Hay, Jonathan",6,4,2,8,,,,,2.0,1.0,,,1.0,,,3.0,4.0,,,8.0,,,100.0
15,"Hodge, Luke",5,3,8,13,,1.0,,,1.0,3.0,3.0,,1.0,,,7.0,6.0,,,3.0,2.0,1.0,78.0
22,"Kane, Ben",4,2,1,5,,1.0,,,,1.0,1.0,,,,,1.0,4.0,,1.0,1.0,,,33.0
37,"Lekkas, Angelo",15,10,6,21,1,,,3.0,5.0,1.0,,2.0,,1.0,,5.0,17.0,2.0,1.0,2.0,1.0,,93.0
5,"Mitchell, Sam",5,,8,13,,,,1.0,1.0,3.0,7.0,3.0,2.0,3.0,,12.0,3.0,,,1.0,,,85.0
40,"Osborne, Michael",7,4,1,8,1,,,,1.0,4.0,1.0,1.0,,,,1.0,7.0,,,,3.0,1.0,52.0
16,"Ries, Nick",10,4,17,27,,,,1.0,,5.0,7.0,3.0,1.0,2.0,,13.0,14.0,,1.0,1.0,,1.0,94.0
28,"Sewell, Brad",4,1,7,11,,,,6.0,,2.0,3.0,1.0,,,,6.0,5.0,,,,,,49.0
11,"Smith, Joel",16,3,8,24,,,,5.0,3.0,5.0,2.0,3.0,1.0,,,10.0,12.0,,,1.0,6.0,,100.0
23,"Thompson, Nathan",4,3,3,7,1,1.0,4.0,3.0,,,,,,,,2.0,5.0,,1.0,2.0,,,100.0
6,"Williams, Mark",5,4,3,8,2,1.0,,,,,,,,,,4.0,4.0,1.0,4.0,3.0,,,68.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,88,102,273,7,11.0,31.0,37.0,34.0,43.0,34.0,25.0,8.0,9.0,,100.0,170.0,6.0,12.0,47.0,14.0,4.0,
Opposition,Opposition,176,83,117,293,15,15.0,43.0,43.0,35.0,49.0,37.0,29.0,9.0,8.0,6.0,106.0,186.0,7.0,10.0,34.0,21.0,11.0,
