Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",15,7,9,24,,,,2.0,5.0,2.0,,4.0,2.0,3.0,,14.0,13.0,2.0,,3.0,,,96.0
17,"Cameron, Darcy",1,2,2,3,,,9.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,47.0
7,"Cunningham, Harry",11,5,13,24,,,,5.0,1.0,6.0,5.0,1.0,1.0,,,7.0,17.0,,,,1.0,1.0,83.0
13,"Florent, Oliver",10,1,8,18,1,,,4.0,1.0,1.0,2.0,2.0,2.0,,,9.0,9.0,,,1.0,,,77.0
42,"Fox, Robbie",2,4,7,9,,,,5.0,3.0,,2.0,1.0,1.0,1.0,,3.0,6.0,,,2.0,,,66.0
23,"Franklin, Lance",10,6,5,15,,3.0,,3.0,,7.0,,7.0,1.0,1.0,,7.0,10.0,1.0,1.0,3.0,1.0,1.0,94.0
9,"Hayward, Will",9,3,3,12,1,1.0,,3.0,,1.0,2.0,3.0,3.0,1.0,,7.0,6.0,1.0,1.0,,,,82.0
5,"Heeney, Isaac",12,2,8,20,,1.0,,2.0,1.0,3.0,5.0,1.0,1.0,1.0,,10.0,10.0,,2.0,1.0,,1.0,83.0
29,"Hewett, George",6,3,13,19,,1.0,,6.0,1.0,3.0,4.0,2.0,1.0,1.0,,11.0,9.0,,,1.0,,,79.0
10,"Jones, Zak",8,4,12,20,1,,,2.0,2.0,1.0,,4.0,,2.0,,2.0,19.0,,,3.0,1.0,,83.0
12,"Kennedy, Josh",16,5,17,33,,2.0,,8.0,5.0,5.0,10.0,2.0,3.0,,,16.0,17.0,1.0,,,,,84.0
44,"Lloyd, Jake",16,2,9,25,,,,1.0,9.0,3.0,1.0,2.0,,1.0,,4.0,17.0,,,1.0,3.0,,85.0
31,"Marsh, Harrison",12,7,3,15,,,,2.0,5.0,4.0,,1.0,,1.0,,1.0,15.0,,,4.0,1.0,1.0,74.0
30,"McCartin, Tom",3,2,8,11,,,,2.0,,,,4.0,3.0,3.0,,8.0,4.0,1.0,1.0,1.0,,,81.0
28,"Newman, Nic",12,6,8,20,,,,6.0,2.0,2.0,3.0,5.0,,1.0,,9.0,10.0,1.0,,4.0,,,74.0
38,"ORiordan, Colin",9,7,11,20,,1.0,,1.0,4.0,1.0,,1.0,,1.0,,7.0,14.0,,,4.0,1.0,,81.0
11,"Papley, Tom",7,1,5,12,3,1.0,,4.0,1.0,2.0,2.0,3.0,2.0,1.0,,10.0,4.0,1.0,1.0,2.0,1.0,,83.0
26,"Parker, Luke",15,2,14,29,2,,,7.0,2.0,3.0,7.0,3.0,,,,14.0,13.0,,1.0,2.0,,,89.0
24,"Rampe, Dane",10,2,12,22,,,,4.0,3.0,,,2.0,1.0,1.0,,8.0,14.0,,,9.0,1.0,,94.0
25,"Ronke, Ben",8,2,4,12,,2.0,,6.0,,2.0,1.0,3.0,1.0,,,4.0,7.0,,1.0,,,,82.0
18,"Sinclair, Callum",7,4,4,11,,2.0,24.0,3.0,1.0,2.0,,3.0,,3.0,,6.0,5.0,2.0,1.0,3.0,,,92.0
40,"Smith, Nick",2,3,4,6,,,,5.0,1.0,,,4.0,2.0,2.0,,3.0,4.0,,,1.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,80,179,380,8,16.0,33.0,83.0,47.0,48.0,44.0,59.0,24.0,25.0,,161.0,225.0,11.0,9.0,45.0,10.0,4.0,
Opposition,Opposition,199,78,146,345,12,16.0,59.0,76.0,38.0,61.0,43.0,60.0,25.0,24.0,6.0,163.0,188.0,17.0,10.0,55.0,5.0,5.0,
