St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Burke, Nathan",21y 95d,80 (28-1-51 35.63%),23 (0.29),←,
15,"Coghlan, Frank",28y 193d,81 (24-1-56 30.25%),25 (0.31),←,
46,"Cummings, Steven",21y 269d,7 (4-0-3 57.14%),,←,
34,"Daniels, Jayson",20y 82d,60 (19-1-40 32.50%),19 (0.32),←,
2,"Frawley, Danny",27y 246d,151 (41-1-109 27.48%),10 (0.07),←,
6,"Grant, David",24y 278d,120 (35-0-85 29.17%),66 (0.55),←,
35,"Harvey, Robert",19y 264d,41 (16-1-24 40.24%),35 (0.85),←,
9,"Kitschke, Damian",24y 364d,21 (9-1-11 45.24%),11 (0.52),←,
3,"Krakouer, Jim",32y 211d,146 (77-3-66 53.77%),236 (1.62),12 (7-0-5 58.33%),7 (0.58)
4,"Lockett, Tony",25y 64d,126 (38-0-88 30.16%),552 (4.38),←,
23,"Loewe, Stewart",22y 354d,102 (34-1-67 33.82%),121 (1.19),←,
5,"McAdam, Gilbert",24y 43d,7 (4-1-2 64.29%),5 (0.71),←,
12,"Morris, Russell",28y 345d,100 (75-2-23 76.00%),64 (0.64),7 (4-1-2 64.29%),12 (1.71)
25,"Muller, Ian",25y 293d,25 (14-1-10 58.00%),2 (0.08),19 (10-1-8 55.26%),2 (0.11)
1,"Newport, Stephen",25y 188d,108 (58-1-49 54.17%),58 (0.54),7 (4-1-2 64.29%),
41,"Pekin, Tim",26y 110d,135 (62-1-72 46.30%),30 (0.22),28 (13-1-14 48.21%),15 (0.54)
13,"Ralphsmith, Sean",24y 149d,8 (4-1-3 56.25%),3 (0.38),4 (2-1-1 62.50%),
37,"Rice, Dean",23y 56d,89 (32-1-56 36.52%),25 (0.28),←,
50,"Vidovic, Lazar",26y 41d,3 (2-0-1 66.67%),,←,
7,"Winmar, Nicky",25y 229d,82 (29-0-53 35.37%),150 (1.83),←,
Totals,Totals,24y 358d,1492 (605-18-869 40.55%),1435 (0.96),,
C,"Sheldon, Ken",31y 132d,29 (13-1-15 46.55%),,←,
