Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
11,"Bandy, Daniel",27y 229d,136 (43-1-92 31.99%),115 (0.85),31 (10-1-20 33.87%),35 (1.13)
40,"Birss, Shane",20y 116d,25 (9-2-14 40.00%),10 (0.40),←,
20,"Bowden, Patrick",21y 335d,19 (1-1-17 7.89%),18 (0.95),←,
17,"Brown, Nathan",25y 145d,129 (62-3-64 49.22%),186 (1.44),←,
16,"Croft, Matthew",30y 129d,179 (92-5-82 52.79%),61 (0.34),←,
14,"Darcy, Luke",27y 358d,169 (81-4-84 49.11%),116 (0.69),←,
28,"Dimattina, Paul",28y 225d,124 (61-2-61 50.00%),55 (0.44),←,
10,"Eagleton, Nathan",24y 237d,120 (56-3-61 47.92%),93 (0.77),64 (30-1-33 47.66%),48 (0.75)
4,"Garlick, Simon",28y 86d,168 (83-3-82 50.30%),136 (0.81),124 (59-3-62 48.79%),109 (0.88)
13,"Giansiracusa, Daniel",21y 116d,48 (15-2-31 33.33%),50 (1.04),←,
8,"Hahn, Mitch",22y 56d,43 (17-1-25 40.70%),11 (0.26),←,
25,"Hargrave, Ryan",21y 344d,30 (10-2-18 36.67%),9 (0.30),←,
22,"Harrison, Ben",28y 169d,129 (58-2-69 45.74%),53 (0.41),53 (20-2-31 39.62%),14 (0.26)
6,"Johnson, Brad",26y 352d,203 (97-5-101 49.01%),253 (1.25),←,
35,"Kretiuk, Steven",31y 1d,162 (88-4-70 55.56%),11 (0.07),←,
36,"Lake, Brian",21y 128d,9 (0-0-9 0.00%),6 (0.67),←,
23,"McMahon, Jordan",20y 39d,32 (6-2-24 21.88%),23 (0.72),←,
2,"Murphy, Robert",21y 26d,52 (19-2-31 38.46%),11 (0.21),←,
15,"Power, Sam",20y 3d,19 (3-1-15 18.42%),4 (0.21),←,
30,"Robbins, Matthew",26y 58d,67 (29-2-36 44.78%),16 (0.24),60 (25-2-33 43.33%),16 (0.27)
5,"Smith, Rohan",30y 35d,227 (112-5-110 50.44%),210 (0.93),←,
7,"West, Scott",28y 233d,224 (108-4-112 49.11%),85 (0.38),←,
Totals,Totals,25y 72d,2314 (1050-56-1208 45.38%),1532 (0.66),,
C,"Rohde, Peter",38y 228d,15 (2-1-12 16.67%),,←,
