Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",24y 276d,63 (38-2-23 61.90%),65 (1.03),←,
16,"Barnard, Paul",23y 179d,21 (9-0-12 42.86%),6 (0.29),10 (6-0-4 60.00%),2 (0.20)
8,"Bewick, Darren",28y 355d,161 (99-1-61 61.80%),261 (1.62),←,
34,"Blumfield, Justin",18y 260d,5 (3-0-2 60.00%),2 (0.40),←,
9,"Cockatoo-Collins, Che",21y 158d,48 (28-3-17 61.46%),67 (1.40),←,
36,"Cummings, Scott",22y 205d,40 (25-2-13 65.00%),83 (2.08),←,
7,"Daniher, Chris",30y 132d,105 (60-4-41 59.05%),35 (0.33),←,
22,"Doolan, Ben",23y 213d,67 (32-3-32 50.00%),10 (0.15),42 (25-2-15 61.90%),6 (0.14)
31,"Fletcher, Dustin",21y 95d,69 (44-3-22 65.94%),15 (0.22),←,
39,"Hardwick, Damien",23y 358d,44 (26-1-17 60.23%),9 (0.20),←,
1,"Harvey, Mark",31y 60d,194 (127-3-64 66.24%),168 (0.87),←,
5,"Hird, James",23y 188d,82 (48-4-30 60.98%),138 (1.68),←,
18,"Lloyd, Matthew",18y 116d,10 (5-1-4 55.00%),18 (1.80),←,
25,"Lucas, Scott",18y 224d,10 (6-0-4 60.00%),8 (0.80),←,
24,"Misiti, Joe",21y 275d,82 (49-4-29 62.20%),36 (0.44),←,
10,"ODonnell, Gary",31y 90d,200 (122-4-74 62.00%),73 (0.37),←,
47,"Olarenshaw, Ricky",23y 191d,39 (24-1-14 62.82%),9 (0.23),←,
19,"Somerville, Peter",28y 33d,115 (71-3-41 63.04%),85 (0.74),←,
21,"Wallis, Dean",26y 349d,69 (37-1-31 54.35%),26 (0.38),←,
4,"Wanganeen, Gavin",23y 53d,121 (69-3-49 58.26%),60 (0.50),←,
35,"Young, Barry",26y 45d,94 (41-2-51 44.68%),54 (0.57),41 (22-2-17 56.10%),31 (0.76)
Totals,Totals,24y 131d,1639 (963-45-631 58.76%),1228 (0.75),,
C,"Sheedy, Kevin",48y 230d,372 (238-5-129 64.65%),,←,
