St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
38,"Boxshall, Hugh",19y 29d,9 (5-0-4 55.56%),2 (0.22),←,
47,"Caminiti, Anthony",21y 243d,54 (23-0-31 42.59%),38 (0.70),←,
11,"Clark, Hunter",26y 136d,111 (51-1-59 46.40%),14 (0.13),←,
34,"Garcia, Hugo",20y 79d,24 (11-0-13 45.83%),5 (0.21),←,
40,"Hall, Max",23y 116d,21 (8-0-13 38.10%),21 (1.00),←,
42,"Heath, Max",22y 289d,4 (2-0-2 50.00%),3 (0.75),←,
23,"Henry, Liam",23y 346d,61 (22-1-38 36.89%),22 (0.36),18 (6-0-12 33.33%),9 (0.50)
1,"Higgins, Jack",26y 143d,143 (78-1-64 54.90%),201 (1.41),100 (48-0-52 48.00%),172 (1.72)
8,"Hill, Bradley",32y 31d,275 (157-0-118 57.09%),109 (0.40),126 (63-0-63 50.00%),30 (0.24)
3,"Jones, Zak",30y 147d,162 (84-0-78 51.85%),36 (0.22),72 (35-0-37 48.61%),13 (0.18)
6,"Macrae, Jack",31y 6d,268 (140-0-128 52.24%),60 (0.22),19 (7-0-12 36.84%),1 (0.05)
19,"Marshall, Rowan",29y 258d,154 (71-0-83 46.10%),77 (0.50),←,
25,"Phillipou, Mattaes",20y 225d,42 (20-0-22 47.62%),23 (0.55),←,
43,"Sharman, Cooper",25y 15d,68 (30-0-38 44.12%),75 (1.10),←,
35,"Sinclair, Jack",30y 178d,208 (92-1-115 44.47%),69 (0.33),←,
9,"Steele, Jack",29y 239d,200 (87-1-112 43.75%),70 (0.35),183 (79-1-103 43.44%),61 (0.33)
14,"Stocker, Liam",25y 198d,82 (34-0-48 41.46%),2 (0.02),54 (26-0-28 48.15%),
26,"Tauru, Alix",18y 266d,8 (3-0-5 37.50%),1 (0.13),←,
7,"Wanganeen-Milera, Nasiah",22y 168d,84 (40-0-44 47.62%),22 (0.26),←,
44,"Wilkie, Callum",29y 152d,153 (73-0-80 47.71%),1 (0.01),←,
22,"Wilson, Darcy",19y 356d,39 (16-0-23 41.03%),24 (0.62),←,
2,"Windhager, Marcus",22y 85d,73 (32-0-41 43.84%),10 (0.14),←,
32,"Wood, Mason",31y 330d,154 (77-0-77 50.00%),147 (0.95),89 (47-0-42 52.81%),71 (0.80)
Totals,Totals,25y 128d,2397 (1156-5-1236 48.23%),1032 (0.43),,
C,"Lyon, Ross",58y 274d,373 (204-5-164 55.36%),,189 (108-4-77 58.20%),
