Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bellchambers, Tom",1,,5,6,,,13.0,3.0,,,1.0,3.0,,2.0,,2.0,4.0,,,2.0,,1.0,89.0
22,"Carlisle, Jake",8,7,6,14,,,,2.0,,,,,1.0,,,5.0,10.0,2.0,,6.0,,,95.0
45,"Crameri, Stewart",8,5,11,19,2,2.0,,1.0,,4.0,,4.0,,3.0,,9.0,10.0,1.0,1.0,1.0,2.0,1.0,92.0
29,"Davey, Alwyn",4,1,5,9,,1.0,,5.0,,3.0,,1.0,,,,2.0,7.0,,,,1.0,1.0,92.0
31,"Fletcher, Dustin",12,4,4,16,,,,1.0,8.0,,,4.0,,1.0,,5.0,8.0,,,4.0,,,90.0
34,"Hardingham, Kyle",7,2,4,11,,,,1.0,2.0,,,1.0,1.0,,,4.0,5.0,,,12.0,,,95.0
21,"Heppell, Dyson",14,7,12,26,,,1.0,2.0,3.0,2.0,2.0,,1.0,,,4.0,22.0,,,1.0,1.0,1.0,87.0
19,"Hille, David",6,2,6,12,,,2.0,1.0,,1.0,2.0,3.0,,1.0,,6.0,5.0,,1.0,1.0,,,89.0
39,"Hocking, Heath",15,2,5,20,1,,,12.0,,8.0,9.0,2.0,3.0,2.0,,12.0,8.0,,,1.0,,,83.0
40,"Howlett, Ben",11,4,9,20,,,1.0,11.0,2.0,3.0,2.0,1.0,2.0,1.0,,6.0,13.0,,,2.0,1.0,,78.0
7,"Jetta, Leroy",7,2,7,14,1,1.0,,3.0,,2.0,1.0,2.0,,1.0,,5.0,11.0,,,1.0,,,85.0
42 ↑,"Lovett-Murray, Nathan",6,4,10,16,1,,4.0,4.0,,,6.0,5.0,1.0,4.0,,11.0,6.0,,,3.0,,,67.0
10,"McVeigh, Mark",11,4,7,18,1,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,6.0,12.0,,1.0,,,,92.0
17,"Melksham, Jake",13,6,6,19,,,2.0,2.0,5.0,1.0,4.0,2.0,1.0,1.0,,6.0,12.0,,,2.0,,,86.0
6,"Monfries, Angus",5,1,12,17,,,1.0,9.0,,2.0,2.0,,3.0,,,9.0,8.0,,,,,1.0,83.0
23,"Myers, David",12,5,13,25,,2.0,,1.0,1.0,1.0,1.0,3.0,,,,11.0,14.0,,2.0,2.0,,,98.0
37,"Reimers, Kyle",10,2,2,12,,1.0,,2.0,,5.0,1.0,6.0,1.0,4.0,,3.0,7.0,,,,,,87.0
30,"Ryder, Paddy",8,2,8,16,3,,11.0,5.0,,4.0,1.0,1.0,1.0,,,10.0,5.0,,2.0,5.0,,,92.0
5,"Stanton, Brent",17,6,10,27,,1.0,2.0,5.0,2.0,5.0,3.0,3.0,,1.0,,7.0,20.0,,,1.0,2.0,1.0,77.0
4,"Watson, Jobe",14,3,8,22,1,,,1.0,1.0,2.0,4.0,4.0,1.0,1.0,,12.0,12.0,,,1.0,,,52.0
12 ↓,"Welsh, Andrew",,1,3,3,,,,1.0,,,,,,,,1.0,2.0,,,,,,8.0
11,"Zaharakis, David",15,2,12,27,1,1.0,,5.0,2.0,4.0,4.0,3.0,,2.0,,10.0,16.0,,,1.0,3.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,72,165,369,11,11.0,37.0,78.0,29.0,48.0,44.0,50.0,17.0,25.0,,146.0,217.0,3.0,7.0,46.0,10.0,7.0,
Opposition,Opposition,192,64,136,328,20,14.0,55.0,65.0,31.0,55.0,49.0,39.0,25.0,17.0,6.0,150.0,178.0,10.0,13.0,54.0,19.0,13.0,
