North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",22y 96d,17 (8-1-8 50.00%),10 (0.59),←,
28,"Bastinac, Ryan",19y 19d,15 (7-0-8 46.67%),4 (0.27),←,
33,"Campbell, Matt",23y 171d,56 (29-1-26 52.68%),58 (1.04),←,
10,"Cunnington, Ben",19y 11d,11 (6-0-5 54.55%),1 (0.09),←,
11,"Firrito, Michael",26y 226d,142 (69-2-71 49.30%),24 (0.17),←,
32,"Garlett, Cruize",21y 127d,12 (6-0-6 50.00%),3 (0.25),←,
22,"Goldstein, Todd",22y 10d,31 (15-1-15 50.00%),17 (0.55),←,
24,"Greenwood, Levi",21y 142d,21 (9-1-11 45.24%),2 (0.10),←,
6,"Hansen, Lachlan",21y 328d,44 (20-1-23 46.59%),25 (0.57),←,
29,"Harvey, Brent",32y 58d,294 (159-3-132 54.59%),334 (1.14),←,
2,"Lower, Ed",23y 18d,39 (22-1-16 57.69%),16 (0.41),←,
1,"McIntosh, Hamish",25y 310d,92 (38-2-52 42.39%),46 (0.50),←,
20,"Petrie, Drew",27y 269d,178 (83-3-92 47.47%),155 (0.87),←,
30,"Pratt, Daniel",27y 112d,106 (51-1-54 48.58%),9 (0.08),103 (50-1-52 49.03%),8 (0.08)
3,"Rawlings, Brady",29y 31d,216 (107-2-107 50.00%),60 (0.28),←,
9,"Swallow, Andrew",23y 39d,77 (33-1-43 43.51%),37 (0.48),←,
25,"Tarrant, Robbie",21y 77d,1 (0-0-1 0.00%),,←,
12,"Thomas, Lindsay",22y 133d,69 (31-2-36 46.38%),91 (1.32),←,
16,"Thompson, Scott",24y 63d,43 (14-2-27 34.88%),,←,
5,"Warren, Ben",21y 150d,20 (8-0-12 40.00%),24 (1.20),←,
8,"Wells, Daniel",25y 158d,144 (72-2-70 50.69%),82 (0.57),←,
19,"Wright, Sam",19y 361d,18 (7-0-11 38.89%),11 (0.61),←,
Totals,Totals,23y 232d,1646 (794-26-826 48.24%),1009 (0.61),,
C,"Scott, Brad",34y 69d,15 (7-0-8 46.67%),,←,
