0,1,2,3,4,5,6
←,"Round: 15 Venue: Carrara Date: Sat, 2-Jul-2016 1:40 PM Attendance: 14071","Round: 15 Venue: Carrara Date: Sat, 2-Jul-2016 1:40 PM Attendance: 14071","Round: 15 Venue: Carrara Date: Sat, 2-Jul-2016 1:40 PM Attendance: 14071","Round: 15 Venue: Carrara Date: Sat, 2-Jul-2016 1:40 PM Attendance: 14071","Round: 15 Venue: Carrara Date: Sat, 2-Jul-2016 1:40 PM Attendance: 14071",→
←,Gold Coast,5.7.37,9.12.66,13.15.93,15.18.108,→
←,St Kilda,3.1.19,4.5.29,5.13.43,8.20.68,→
←,Qrt margin,GC by 18,GC by 37,GC by 50,GC by 40,→
←,Qrt scores,GC 37-19,GC 29-10,GC 27-14,SK 25-15,→
←,Field umpires,"Jordan Bannister (87), Andrew Stephens (44), Ben Ryan (97), Scott Jeffery (298)","Jordan Bannister (87), Andrew Stephens (44), Ben Ryan (97), Scott Jeffery (298)","Jordan Bannister (87), Andrew Stephens (44), Ben Ryan (97), Scott Jeffery (298)","Jordan Bannister (87), Andrew Stephens (44), Ben Ryan (97), Scott Jeffery (298)",→
