Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",20y 190d,33 (4-0-29 12.12%),12 (0.36),2 (1-0-1 50.00%),
12,"Ball, Luke",29y 308d,208 (140-1-67 67.55%),85 (0.41),66 (50-1-15 76.52%),27 (0.41)
17,"Beams, Dayne",24y 45d,93 (67-2-24 73.12%),96 (1.03),←,
11,"Blair, Jarryd",23y 349d,82 (61-1-20 75.00%),64 (0.78),←,
16,"Brown, Nathan",25y 102d,92 (58-1-33 63.59%),7 (0.08),←,
32,"Cloke, Travis",27y 24d,198 (127-2-69 64.65%),353 (1.78),←,
2,"Dwyer, Sam",27y 212d,22 (13-0-9 59.09%),15 (0.68),←,
19,"Elliott, Jamie",21y 220d,37 (24-0-13 64.86%),40 (1.08),←,
45,"Frost, Jack",22y 32d,4 (2-0-2 50.00%),,←,
6,"Goldsack, Tyson",26y 311d,106 (70-0-36 66.04%),39 (0.37),←,
4,"Grundy, Brodie",19y 348d,9 (5-0-4 55.56%),1 (0.11),←,
41,"Langdon, Tom",19y 293d,2 (1-0-1 50.00%),,←,
8,"Lumumba, Heritier",27y 134d,180 (120-2-58 67.22%),25 (0.14),←,
3,"Macaffer, Brent",26y 29d,54 (36-2-16 68.52%),29 (0.54),←,
5,"Maxwell, Nick",30y 299d,200 (128-2-70 64.50%),29 (0.14),←,
10,"Pendlebury, Scott",26y 81d,173 (115-2-56 67.05%),115 (0.66),←,
22,"Sidebottom, Steele",23y 86d,110 (79-2-29 72.73%),85 (0.77),←,
28,"Sinclair, Ben",22y 179d,41 (27-0-14 65.85%),19 (0.46),←,
36,"Swan, Dane",30y 32d,221 (138-2-81 62.90%),181 (0.82),←,
34,"Toovey, Alan",27y 6d,116 (82-2-32 71.55%),8 (0.07),←,
18,"White, Jesse",26y 79d,72 (36-2-34 51.39%),73 (1.01),1 (1-0-0 100.00%),
14,"Young, Clinton",28y 41d,120 (74-1-45 62.08%),62 (0.52),4 (3-0-1 75.00%),2 (0.50)
Totals,Totals,25y 105d,2173 (1407-24-742 64.75%),1338 (0.62),,
C,"Buckley, Nathan",41y 246d,50 (32-0-18 64.00%),,←,
