Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 153d,28 (17-0-11 60.71%),87 (3.11),24 (16-0-8 66.67%),80 (3.33)
39,"Cameron, Stuart",26y 119d,15 (5-0-10 33.33%),2 (0.13),2 (1-0-1 50.00%),
21,"Febey, Steven",20y 296d,43 (27-0-16 62.79%),9 (0.21),←,
37,"Flintoff, David",26y 151d,25 (12-0-13 48.00%),18 (0.72),24 (11-0-13 45.83%),18 (0.75)
54,"Heaver, Brent",18y 361d,1 (1-0-0 100.00%),5 (5.00),←,
10,"Hughes, Danny",26y 189d,115 (58-0-57 50.43%),19 (0.17),←,
9,"Johnson, Alan",33y 203d,131 (65-0-66 49.62%),92 (0.70),←,
31,"Keogh, Rod",19y 78d,1 (1-0-0 100.00%),2 (2.00),←,
17,"Lovett, Brett",24y 22d,85 (53-0-32 62.35%),7 (0.08),←,
6,"Lovett, Glenn",20y 323d,12 (7-0-5 58.33%),1 (0.08),←,
3,"Lyon, Garry",22y 271d,86 (52-0-34 60.47%),119 (1.38),←,
34,"Newport, Stephen",24y 218d,94 (50-0-44 53.19%),57 (0.61),←,
29,"Obst, Andrew",25y 296d,11 (8-0-3 72.73%),3 (0.27),←,
1,"ODwyer, Steven",24y 143d,66 (40-0-26 60.61%),32 (0.48),←,
5,"Spalding, Earl",25y 92d,74 (48-0-26 64.86%),38 (0.51),←,
18,"Stretch, Steven",26y 157d,101 (58-0-43 57.43%),31 (0.31),←,
11,"Stynes, Jim",24y 49d,74 (48-0-26 64.86%),67 (0.91),←,
15,"Tingay, Stephen",19y 302d,23 (16-0-7 69.57%),9 (0.39),←,
12,"Viney, Todd",24y 73d,44 (26-0-18 59.09%),22 (0.50),←,
8,"Yeats, Graeme",25y 263d,104 (59-0-45 56.73%),29 (0.28),←,
Totals,Totals,24y 97d,1133 (651-0-482 57.46%),649 (0.57),,
C,"Northey, John",46y 347d,130 (66-0-64 50.77%),,108 (60-0-48 55.56%),
