Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Bevan, Paul",9,4,5,14,,,,3.0,3.0,2.0,2.0,,1.0,,,5.0,7.0,,,5.0,1.0,,96.0
24,"Bolton, Jude",7,3,10,17,,,,3.0,1.0,2.0,4.0,2.0,3.0,,,9.0,8.0,1.0,,,,1.0,84.0
37,"Goodes, Adam",16,7,10,26,4,2.0,,3.0,3.0,5.0,2.0,2.0,,1.0,,12.0,15.0,3.0,5.0,1.0,2.0,1.0,97.0
39,"Grundy, Heath",7,3,7,14,,,,2.0,1.0,1.0,,,1.0,,,4.0,10.0,,,,1.0,1.0,94.0
4,"Hannebery, Dan",11,2,14,25,,,,5.0,2.0,3.0,2.0,3.0,1.0,1.0,,9.0,18.0,,,,,1.0,72.0
15,"Jack, Kieren",16,9,4,20,,1.0,,4.0,1.0,6.0,6.0,4.0,4.0,3.0,,8.0,14.0,,,3.0,,,82.0
32,"Jetta, Lewis",8,4,6,14,,1.0,,1.0,2.0,1.0,1.0,3.0,,1.0,,4.0,11.0,,,2.0,2.0,,75.0
12,"Kennedy, Josh",9,5,12,21,,,,1.0,1.0,2.0,6.0,2.0,2.0,1.0,,14.0,7.0,1.0,,1.0,1.0,,61.0
17,"Kennelly, Tadhg",5,2,9,14,,,,,1.0,2.0,,3.0,,,,2.0,13.0,,,4.0,,,87.0
31,"Kirk, Brett",3,1,7,10,,,,6.0,,1.0,1.0,2.0,1.0,2.0,,6.0,5.0,1.0,,2.0,,,79.0
9,"Malceski, Nick",15,3,10,25,,,,3.0,6.0,5.0,1.0,1.0,,,,5.0,16.0,,,1.0,8.0,,81.0
29,"Mattner, Martin",8,1,6,14,,,,2.0,2.0,2.0,,2.0,,1.0,,3.0,11.0,,,7.0,1.0,,85.0
21,"McGlynn, Ben",13,7,12,25,,1.0,,2.0,3.0,5.0,5.0,7.0,3.0,3.0,,9.0,16.0,,1.0,,1.0,2.0,88.0
3,"McVeigh, Jarrad",5,4,10,15,1,1.0,,5.0,,1.0,3.0,4.0,,4.0,,3.0,14.0,,2.0,3.0,,,77.0
7,"Meredith, Brett",4,4,2,6,,,,,1.0,1.0,,1.0,,1.0,,,7.0,,1.0,,,,69.0
33,"Moore, Jarred",5,4,10,15,,1.0,,1.0,1.0,2.0,,3.0,,,,6.0,9.0,1.0,1.0,1.0,1.0,1.0,89.0
41,"Mumford, Shane",2,,7,9,,,19.0,4.0,,,2.0,3.0,1.0,2.0,,4.0,5.0,,,5.0,,,62.0
5,"OKeefe, Ryan",2,,8,10,,,,1.0,1.0,1.0,2.0,2.0,,1.0,,4.0,5.0,,,,,1.0,84.0
38,"Pyke, Mike",6,2,2,8,1,,14.0,1.0,1.0,2.0,1.0,1.0,1.0,,,3.0,6.0,,,,,,56.0
25,"Richards, Ted",6,7,8,14,1,,,2.0,3.0,,,2.0,,2.0,,3.0,11.0,,,3.0,,,96.0
2,"Shaw, Rhyce",5,1,6,11,,,,3.0,,,1.0,2.0,1.0,1.0,,6.0,5.0,,,3.0,3.0,,92.0
18,"White, Jesse",7,5,5,12,3,1.0,,,,1.0,1.0,1.0,,,,4.0,8.0,,3.0,3.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,78,170,339,10,9.0,33.0,52.0,33.0,45.0,40.0,50.0,19.0,24.0,,123.0,221.0,7.0,13.0,44.0,21.0,8.0,
Opposition,Opposition,219,99,135,354,22,10.0,39.0,67.0,30.0,57.0,32.0,37.0,24.0,19.0,6.0,146.0,206.0,10.0,11.0,54.0,14.0,13.0,
