St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 30d,43 (22-1-20 52.33%),25 (0.58),←,
8,"Clarke, Raphael",25y 295d,74 (48-1-25 65.54%),8 (0.11),←,
26,"Dal Santo, Nick",27y 144d,208 (123-5-80 60.34%),111 (0.53),←,
6,"Dawson, Zac",25y 144d,71 (42-3-26 61.27%),3 (0.04),57 (38-3-16 69.30%),3 (0.05)
24,"Dempster, Sean",27y 177d,111 (67-3-41 61.71%),17 (0.15),57 (32-3-22 58.77%),9 (0.16)
25,"Fisher, Sam",29y 6d,159 (100-4-55 64.15%),19 (0.12),←,
16,"Gamble, Ryan",23y 296d,32 (22-1-9 70.31%),42 (1.31),8 (4-1-3 56.25%),11 (1.38)
19,"Gilbert, Sam",24y 331d,102 (65-4-33 65.69%),16 (0.16),←,
18,"Goddard, Brendon",26y 57d,177 (111-3-63 63.56%),87 (0.49),←,
1,"Gram, Jason",27y 80d,131 (79-4-48 61.83%),64 (0.49),129 (78-4-47 62.02%),64 (0.50)
33,"Gwilt, James",24y 339d,82 (52-3-27 65.24%),19 (0.23),←,
4,"Jones, Clinton",27y 164d,89 (61-4-24 70.79%),27 (0.30),←,
23,"Koschitzke, Justin",28y 299d,169 (95-3-71 57.10%),206 (1.22),←,
5,"McEvoy, Ben",22y 5d,45 (32-2-11 73.33%),13 (0.29),←,
44,"Milne, Stephen",31y 130d,228 (124-5-99 55.48%),465 (2.04),←,
11,"Montagna, Leigh",27y 256d,161 (101-4-56 63.98%),94 (0.58),←,
30,"Peake, Brett",28y 11d,109 (56-3-50 52.75%),60 (0.55),34 (22-3-9 69.12%),18 (0.53)
34,"Polo, Dean",24y 345d,63 (23-2-38 38.10%),14 (0.22),7 (5-0-2 71.43%),3 (0.43)
22,"Ray, Farren",25y 115d,138 (81-4-53 60.14%),46 (0.33),63 (46-3-14 75.40%),14 (0.22)
12,"Riewoldt, Nick",28y 272d,212 (117-5-90 56.37%),460 (2.17),←,
13,"Schneider, Adam",27y 65d,179 (115-3-61 65.08%),214 (1.20),81 (55-2-24 69.14%),115 (1.42)
3,"Steven, Jack",21y 110d,22 (12-1-9 56.82%),21 (0.95),←,
Totals,Totals,26y 100d,2605 (1548-68-989 59.42%),2031 (0.78),,
C,"Lyon, Ross",44y 250d,113 (71-4-38 64.60%),,←,
