Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",27y 152d,190 (78-3-109 41.84%),301 (1.58),6 (3-0-3 50.00%),11 (1.83)
16,"Brown, Luke",21y 217d,30 (15-0-15 50.00%),2 (0.07),←,
44,"Crouch, Matt",19y 6d,4 (3-0-1 75.00%),1 (0.25),←,
32,"Dangerfield, Patrick",24y 22d,115 (59-0-56 51.30%),134 (1.17),←,
38,"Grigg, Mitch",21y 115d,9 (5-0-4 55.56%),11 (1.22),←,
41,"Hartigan, Kyle",22y 171d,7 (5-0-2 71.43%),,←,
24,"Jacobs, Sam",26y 17d,88 (44-0-44 50.00%),18 (0.20),71 (37-0-34 52.11%),15 (0.21)
10,"Jaensch, Matthew",24y 221d,51 (23-0-28 45.10%),20 (0.39),←,
4,"Jenkins, Josh",25y 78d,32 (18-0-14 56.25%),46 (1.44),←,
17,"Kerridge, Sam",21y 1d,18 (9-0-9 50.00%),16 (0.89),←,
29,"Laird, Rory",20y 119d,22 (12-0-10 54.55%),2 (0.09),←,
27,"Lynch, Tom",23y 224d,31 (18-0-13 58.06%),46 (1.48),25 (14-0-11 56.00%),42 (1.68)
14,"Mackay, David",25y 276d,111 (64-0-47 57.66%),34 (0.31),←,
23,"Petrenko, Jared",24y 126d,75 (35-0-40 46.67%),49 (0.65),←,
1,"Podsiadly, James",32y 229d,89 (65-0-24 73.03%),178 (2.00),6 (3-0-3 50.00%),9 (1.50)
3,"Reilly, Brent",30y 166d,198 (109-0-89 55.05%),52 (0.26),←,
34,"Shaw, Sam",23y 22d,20 (14-0-6 70.00%),,←,
9,"Sloane, Rory",24y 41d,84 (44-0-40 52.38%),53 (0.63),←,
33,"Smith, Brodie",22y 103d,60 (33-0-27 55.00%),12 (0.20),←,
12,"Talia, Daniel",22y 207d,60 (34-0-26 56.67%),4 (0.07),←,
5,"Thompson, Scott",31y 44d,251 (138-0-113 54.98%),147 (0.59),212 (120-0-92 56.60%),130 (0.61)
11,"Wright, Matthew",24y 134d,64 (33-0-31 51.56%),50 (0.78),←,
Totals,Totals,24y 156d,1609 (858-3-748 53.33%),1176 (0.73),,
C,"Sanderson, Brenton",40y 59d,53 (31-0-22 58.49%),,←,
