Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",6,2,3,9,,1.0,,1.0,1.0,1.0,,,,,,4.0,6.0,,,,,,77.0
19,"Betts, Eddie",4,2,6,10,1,,,4.0,,1.0,1.0,,,,,6.0,3.0,1.0,1.0,1.0,,1.0,84.0
44,"Carrazzo, Andrew",11,4,10,21,,1.0,,3.0,2.0,4.0,5.0,3.0,1.0,2.0,,9.0,14.0,,,3.0,,,83.0
34,"Duigan, Nick",11,12,10,21,1,,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,,7.0,14.0,2.0,1.0,1.0,,,92.0
46,"Ellard, David",7,3,6,13,,1.0,,9.0,2.0,1.0,1.0,2.0,2.0,2.0,,10.0,5.0,,1.0,1.0,,,77.0
38,"Garlett, Jeff",10,6,3,13,2,,,4.0,,3.0,1.0,,1.0,,,5.0,8.0,,3.0,,,,88.0
4,"Gibbs, Bryce",17,7,5,22,,1.0,,3.0,2.0,2.0,1.0,,1.0,,,5.0,17.0,,,5.0,,,91.0
40,"Jamison, Michael",9,5,1,10,,,,6.0,3.0,1.0,,1.0,,,,1.0,8.0,,,5.0,1.0,,100.0
5,"Judd, Chris",13,3,9,22,1,1.0,,5.0,1.0,,6.0,,1.0,,,12.0,10.0,,,1.0,,1.0,82.0
15,"Laidler, Jeremy",17,6,4,21,,,,3.0,3.0,1.0,1.0,7.0,1.0,3.0,,5.0,16.0,,1.0,5.0,,,79.0
14 ↓,"McLean, Brock",3,3,9,12,,,,5.0,,1.0,4.0,3.0,2.0,1.0,,7.0,6.0,,,2.0,,,48.0
3,"Murphy, Marc",17,6,15,32,1,,,4.0,,3.0,6.0,3.0,3.0,1.0,,17.0,16.0,,,2.0,2.0,,83.0
17,"OhAilpin, Setanta",7,2,3,10,1,,6.0,1.0,,4.0,2.0,1.0,1.0,,,4.0,6.0,1.0,,1.0,,1.0,78.0
12 ↑,"Robinson, Mitch",5,,6,11,,,,3.0,,2.0,1.0,1.0,,,,6.0,5.0,,,,,,27.0
2,"Russell, Jordan",13,6,6,19,,,,4.0,3.0,3.0,,1.0,2.0,1.0,,3.0,15.0,,,2.0,,2.0,89.0
29,"Scotland, Heath",18,9,16,34,,,1.0,3.0,2.0,7.0,5.0,1.0,2.0,,3.0,9.0,24.0,1.0,,,,1.0,89.0
6,"Simpson, Kade",14,9,5,19,3,,1.0,4.0,3.0,8.0,1.0,2.0,1.0,1.0,,6.0,14.0,1.0,1.0,1.0,2.0,,81.0
32,"Thornton, Bret",13,10,4,17,,,,,2.0,1.0,,1.0,1.0,1.0,,4.0,13.0,,,2.0,1.0,,98.0
30,"Waite, Jarrad",16,11,2,18,2,3.0,,,,6.0,,1.0,,,,8.0,11.0,4.0,3.0,5.0,,3.0,97.0
1,"Walker, Andrew",10,3,5,15,2,2.0,,4.0,,3.0,2.0,1.0,2.0,1.0,,9.0,7.0,,1.0,1.0,,1.0,90.0
11,"Warnock, Robert",2,1,3,5,,1.0,31.0,1.0,,1.0,1.0,1.0,2.0,1.0,,3.0,2.0,1.0,,3.0,,,78.0
13,"Yarran, Chris",5,2,2,7,,,,7.0,2.0,1.0,,1.0,,,,3.0,3.0,,,3.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,112,133,361,14,16.0,39.0,75.0,28.0,56.0,41.0,32.0,24.0,15.0,3.0,143.0,223.0,11.0,12.0,44.0,6.0,10.0,
Opposition,Opposition,177,84,174,351,15,12.0,41.0,57.0,37.0,45.0,35.0,59.0,15.0,24.0,3.0,140.0,220.0,16.0,10.0,53.0,3.0,9.0,
