Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 280d,14 (7-0-7 50.00%),1 (0.07),←,
5,"Bruhn, Tanner",18y 305d,2 (0-0-2 0.00%),,←,
44,"Buckley, Jack",23y 101d,4 (0-0-4 0.00%),,←,
3,"Coniglio, Stephen",27y 103d,151 (70-1-80 46.69%),84 (0.56),←,
13,"Cumming, Isaac",22y 229d,12 (5-0-7 41.67%),,←,
16,"Daniels, Brent",22y 19d,50 (29-0-21 58.00%),20 (0.40),←,
1,"Davis, Phil",30y 210d,178 (88-3-87 50.28%),7 (0.04),160 (77-3-80 49.06%),6 (0.04)
24,"de Boer, Matt",31y 18d,202 (116-4-82 58.42%),76 (0.38),64 (38-3-23 61.72%),28 (0.44)
30,"Flynn, Matt",23y 196d,2 (0-0-2 0.00%),,←,
4,"Greene, Toby",27y 184d,160 (72-1-87 45.31%),186 (1.16),←,
19,"Haynes, Nick",28y 314d,147 (71-3-73 49.32%),9 (0.06),←,
37,"Hill, Bobby",21y 47d,15 (7-0-8 46.67%),12 (0.80),←,
27,"Himmelberg, Harry",24y 324d,83 (50-1-32 60.84%),96 (1.16),←,
2,"Hopper, Jacob",24y 50d,86 (51-1-34 59.88%),32 (0.37),←,
25,"Keeffe, Lachlan",30y 348d,73 (40-0-33 54.79%),15 (0.21),33 (15-0-18 45.45%),8 (0.24)
22,"Kelly, Josh",26y 44d,134 (74-2-58 55.97%),82 (0.61),←,
36,"Perryman, Harry",22y 99d,54 (27-1-26 50.93%),15 (0.28),←,
50,"Reid, Sam",31y 141d,95 (51-3-41 55.26%),29 (0.31),85 (45-3-37 54.71%),28 (0.33)
34,"Shipley, Nick",21y 276d,3 (1-0-2 33.33%),,←,
28,"Sproule, Zach",22y 320d,2 (0-0-2 0.00%),2 (1.00),←,
14,"Taranto, Tim",23y 59d,76 (44-1-31 58.55%),29 (0.38),←,
15,"Taylor, Sam",21y 327d,36 (23-0-13 63.89%),1 (0.03),←,
8,"Ward, Callan",30y 352d,226 (100-3-123 44.91%),111 (0.49),166 (68-3-95 41.87%),78 (0.47)
Totals,Totals,25y 30d,1805 (926-24-855 51.30%),807 (0.45),,
C,"Cameron, Leon",48y 207d,162 (87-3-72 54.63%),,←,
