Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",7,2,4,11,1,1.0,3.0,1.0,,3.0,1.0,1.0,1.0,,,4.0,8.0,,,,,,
7,"Black, Heath",14,3,9,23,,,,,1.0,5.0,4.0,1.0,1.0,4.0,,9.0,13.0,,,1.0,2.0,,
40,"Bootsma, Brad",19,5,4,23,1,1.0,,2.0,2.0,8.0,1.0,1.0,1.0,3.0,,8.0,15.0,,,,3.0,,
30,"Brown, Leigh",8,1,3,11,1,1.0,,,1.0,3.0,1.0,1.0,2.0,1.0,,8.0,4.0,1.0,,,,,
9,"Carr, Matthew",14,5,4,18,,,,1.0,1.0,,3.0,2.0,,1.0,,6.0,13.0,,,,4.0,,
10,"Cook, Troy",13,4,9,22,,1.0,,6.0,2.0,6.0,3.0,4.0,2.0,,2.0,11.0,13.0,2.0,,3.0,1.0,,
18,"Fewster, Brendon",10,5,4,14,1,,,,3.0,1.0,1.0,3.0,1.0,,,6.0,11.0,2.0,,1.0,,,
4,"Hasleby, Paul",14,6,11,25,1,1.0,,3.0,,4.0,3.0,2.0,,,,9.0,16.0,,1.0,,,,
5,"Jones, Anthony",8,4,7,15,,,,1.0,3.0,,2.0,,4.0,,,8.0,7.0,,,4.0,,,
11,"Kickett, Dale",12,6,9,21,1,,,,3.0,1.0,,2.0,2.0,1.0,,10.0,11.0,1.0,1.0,2.0,1.0,,
28,"Koops, Steven",1,1,1,2,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,
20,"Longmuir, Justin",3,3,9,12,,1.0,10.0,2.0,,1.0,6.0,1.0,4.0,2.0,,8.0,4.0,,1.0,1.0,,,
21,"Longmuir, Troy",6,2,7,13,,,,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,6.0,7.0,1.0,,,3.0,,
8,"McManus, Shaun",11,3,6,17,,,,2.0,1.0,3.0,2.0,1.0,2.0,1.0,,7.0,10.0,,,1.0,3.0,,
6,"Modra, Tony",3,2,3,6,1,2.0,,,,1.0,,1.0,,1.0,,2.0,4.0,1.0,2.0,,,,
25,"Norrish, Jason",6,3,4,10,,1.0,,1.0,1.0,1.0,2.0,,,,,3.0,6.0,,,,,,
23,"Parker, Shane",2,1,4,6,,,,1.0,1.0,,1.0,1.0,,,,1.0,4.0,,,,,,
29,"Pavlich, Matthew",5,2,1,6,,1.0,,2.0,1.0,1.0,,,2.0,,,3.0,3.0,,,1.0,,,
36,"Prescott, Ashley",5,3,2,7,,,,1.0,,2.0,2.0,,2.0,1.0,,5.0,3.0,1.0,,,,,
33,"Shipp, Andrew",8,5,5,13,1,,,1.0,,4.0,2.0,,1.0,,,7.0,7.0,,,2.0,,,
1,"Toia, Luke",13,6,1,14,,1.0,,,2.0,3.0,1.0,,2.0,,,3.0,11.0,,3.0,2.0,,,
26,"Waterhouse, Clive",5,5,2,7,2,1.0,,,,2.0,,1.0,,1.0,,2.0,5.0,,2.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,77,109,296,10,13.0,13.0,26.0,24.0,52.0,36.0,26.0,28.0,17.0,2.0,127.0,176.0,9.0,10.0,19.0,17.0,,
Opposition,Opposition,221,134,83,304,14,11.0,27.0,31.0,35.0,47.0,32.0,18.0,17.0,28.0,4.0,103.0,204.0,15.0,20.0,9.0,10.0,,
