Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Banik, Anthony",17y 207d,17 (6-0-11 35.29%),,←,
31,"Bower, Brendan",24y 8d,80 (27-0-53 33.75%),18 (0.22),←,
16,"Cloke, David",35y 196d,309 (179-2-128 58.25%),314 (1.02),195 (115-2-78 59.49%),263 (1.35)
28,"Czerkaski, Peter",25y 327d,46 (12-0-34 26.09%),6 (0.13),←,
13,"Egan, Phil",27y 184d,124 (49-0-75 39.52%),117 (0.94),←,
46,"Francis, Matthew",19y 348d,3 (0-0-3 0.00%),,←,
25,"Gale, Brendon",22y 25d,19 (6-0-13 31.58%),19 (1.00),←,
19,"Hamilton, Greg",22y 49d,26 (6-0-20 23.08%),17 (0.65),←,
34,"Hogg, Jeff",23y 301d,82 (25-0-57 30.49%),129 (1.57),←,
40,"James, Stephen",25y 134d,77 (28-0-49 36.36%),78 (1.01),←,
33,"Knights, Matthew",19y 311d,42 (13-0-29 30.95%),28 (0.67),←,
4,"Lambert, Craig",21y 311d,57 (16-0-41 28.07%),14 (0.25),←,
1,"Lee, Mark",31y 136d,228 (102-1-125 44.96%),91 (0.40),←,
27,"Maxfield, Stuart",18y 125d,4 (1-0-3 25.00%),,←,
7,"Mitchell, Michael",28y 260d,69 (21-0-48 30.43%),92 (1.33),←,
22,"Nichols, Trent",21y 127d,42 (13-0-29 30.95%),39 (0.93),←,
36,"Nixon, Richard",24y 287d,34 (8-0-26 23.53%),3 (0.09),←,
48,"Ryan, Stephen",20y 37d,19 (6-0-13 31.58%),23 (1.21),←,
17,"Smith, Craig",23y 197d,40 (9-0-31 22.50%),11 (0.28),←,
44,"Young, Cory",19y 159d,4 (0-0-4 0.00%),,←,
Totals,Totals,23y 241d,1322 (527-3-792 39.86%),999 (0.76),,
C,"Bartlett, Kevin",43y 159d,63 (19-0-44 30.16%),,←,
