West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",12,5,5,17,4,,,4.0,,6.0,1.0,,,,1.0,5.0,13.0,1.0,1.0,2.0,1.0,,76.0
12,"Allen, Oscar",6,4,8,14,,,,,3.0,1.0,,2.0,1.0,,,6.0,7.0,1.0,,8.0,,,89.0
10,"Brander, Jarrod",15,9,4,19,,,,,2.0,7.0,,2.0,1.0,,,7.0,12.0,1.0,,2.0,,2.0,84.0
28,"Cole, Tom",6,4,7,13,,,,3.0,1.0,,,2.0,,,,3.0,10.0,,,1.0,,,82.0
15,"Cripps, Jamie",9,2,2,11,,1.0,,5.0,,3.0,1.0,6.0,,4.0,,4.0,9.0,,,2.0,2.0,,85.0
27,"Darling, Jack",15,9,2,17,2,2.0,5.0,3.0,,5.0,2.0,5.0,2.0,2.0,,9.0,9.0,4.0,3.0,2.0,,2.0,100.0
42,"Edwards, Harry",2,2,3,5,,,,3.0,,,,1.0,,1.0,,2.0,3.0,1.0,,6.0,,,84.0
29 ↑,"Foley, Luke",1,1,,1,,,,,1.0,,,,,,,,1.0,,,,,,7.0
3,"Gaff, Andrew",25,12,13,38,,,,,4.0,8.0,3.0,4.0,,,3.0,12.0,27.0,2.0,,1.0,1.0,1.0,95.0
31,"Jones, Jamaine",10,3,4,14,1,,,6.0,2.0,4.0,1.0,1.0,,1.0,,4.0,11.0,,,2.0,1.0,1.0,77.0
11,"Kelly, Tim",16,10,9,25,1,,,3.0,,8.0,5.0,1.0,1.0,1.0,,7.0,19.0,,1.0,1.0,,,83.0
17 ↓,"Kennedy, Josh",7,7,5,12,1,2.0,,1.0,,3.0,,,,,,7.0,5.0,4.0,2.0,3.0,,1.0,72.0
7,"Langdon, Zac",4,3,7,11,1,,,4.0,,1.0,,2.0,,1.0,,2.0,10.0,,1.0,1.0,,2.0,78.0
9,"Naitanui, Nic",8,,4,12,,,29.0,2.0,1.0,3.0,6.0,2.0,,,,12.0,3.0,,,7.0,,,67.0
30,"Nelson, Jackson",13,3,4,17,,,,1.0,4.0,2.0,1.0,,1.0,,,6.0,8.0,,,3.0,,,83.0
21,"Petruccelle, Jack",6,2,7,13,2,,,4.0,,3.0,1.0,1.0,1.0,,,7.0,6.0,,,,,,69.0
8,"Redden, Jack",11,3,20,31,,,,1.0,1.0,2.0,7.0,4.0,,1.0,,15.0,16.0,,,2.0,,,83.0
35,"Rotham, Josh",9,8,3,12,,,,1.0,1.0,,,1.0,,1.0,,3.0,12.0,1.0,,6.0,1.0,,89.0
4,"Sheed, Dom",21,10,14,35,,,,4.0,2.0,2.0,5.0,5.0,1.0,1.0,2.0,12.0,25.0,1.0,,1.0,,,86.0
5,"Sheppard, Brad",18,12,9,27,,,,,1.0,,,2.0,,1.0,,7.0,20.0,2.0,,2.0,1.0,,91.0
2,"Waterman, Jake",6,6,1,7,1,,,4.0,,2.0,,4.0,2.0,1.0,,3.0,7.0,,1.0,2.0,,,74.0
32,"Williams, Bailey",7,5,2,9,1,2.0,5.0,,,2.0,1.0,2.0,,,,4.0,6.0,2.0,3.0,2.0,,,64.0
23,"Witherden, Alex",19,6,3,22,,,,,3.0,1.0,1.0,2.0,,1.0,,2.0,13.0,,,1.0,1.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,246,126,136,382,14,14.0,39.0,49.0,26.0,63.0,35.0,49.0,10.0,16.0,6.0,139.0,252.0,20.0,12.0,57.0,8.0,9.0,
Opposition,Opposition,207,99,194,401,8,12.0,25.0,63.0,49.0,35.0,27.0,55.0,16.0,10.0,,122.0,283.0,7.0,10.0,57.0,4.0,6.0,
