Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Allan, Ben",17,3,7,24,2,1.0,,3.0,,,,,,1.0,,,,,,,,,
7,"Ayres, Gary",13,3,11,24,1,,,4.0,,,,,1.0,1.0,,,,,,,,,
23,"Brereton, Dermott",12,7,5,17,1,,1.0,2.0,,,,,2.0,4.0,,,,,,,,,
4,"Collins, Andrew",15,4,2,17,,,,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Condon, Anthony",27,8,17,44,,1.0,,3.0,,,,,,3.0,3.0,,,,,,,,
13,"Dear, Paul",10,5,6,16,4,2.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,
19,"Dunstall, Jason",10,7,2,12,4,5.0,,2.0,,,,,,,,,,,,,,,
16,"Gowers, Andrew",9,1,14,23,1,,1.0,1.0,,,,,3.0,,,,,,,,,,
6,"Hall, Tony",12,3,8,20,3,2.0,,3.0,,,,,1.0,3.0,,,,,,,,,
33,"Hudson, Paul",11,5,11,22,3,,,,,,,,1.0,2.0,,,,,,,,,
11,"Jarman, Darren",7,2,4,11,3,1.0,,,,,,,,,,,,,,,,,
1,"Jencke, Ray",7,6,7,14,,,1.0,,,,,,,,,,,,,,,,
24,"Langford, Chris",7,4,5,12,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Lawrence, Stephen",10,3,5,15,1,,17.0,2.0,,,,,3.0,2.0,,,,,,,,,
20,"Maginness, Scott",4,4,2,6,,,,,,,,,,,,,,,,,,,
35,"Morrissey, James",9,2,8,17,,1.0,,4.0,,,,,1.0,3.0,,,,,,,,,
44,"Platten, John",19,3,5,24,,1.0,,1.0,,,,,2.0,,2.0,,,,,,,,
18,"Pritchard, Darrin",25,8,11,36,,,1.0,,,,,,1.0,2.0,,,,,,,,,
17,"Tuck, Michael",13,3,9,22,,,,5.0,,,,,1.0,,,,,,,,,,
10,"Wittman, Chris",7,,,7,,,,,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,244,81,139,383,23,18.0,23.0,33.0,,,,,20.0,26.0,5.0,,,,,,,,
Opposition,Opposition,158,48,139,297,8,10.0,26.0,38.0,,,,,26.0,20.0,1.0,,,,,,,,
