Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 80d,31 (17-0-14 54.84%),26 (0.84),←,
18,"Cameron, Leon",26y 241d,161 (86-2-73 54.04%),63 (0.39),←,
43,"Contessa, Adam",22y 123d,7 (4-0-3 57.14%),,←,
12,"Cook, James",25y 114d,60 (36-0-24 60.00%),107 (1.78),35 (20-0-15 57.14%),72 (2.06)
16,"Croft, Matthew",26y 64d,92 (52-2-38 57.61%),43 (0.47),←,
11,"Curley, Todd",26y 107d,61 (29-1-31 48.36%),32 (0.52),58 (27-1-30 47.41%),31 (0.53)
14,"Darcy, Luke",23y 293d,77 (39-1-37 51.30%),53 (0.69),←,
21,"Dent, Matthew",27y 104d,92 (33-0-59 35.87%),18 (0.20),45 (29-0-16 64.44%),9 (0.20)
28,"Dimattina, Paul",24y 160d,51 (29-0-22 56.86%),17 (0.33),←,
32,"Ellis, Craig",23y 331d,62 (32-0-30 51.61%),4 (0.06),←,
4,"Garlick, Simon",24y 21d,74 (42-0-32 56.76%),38 (0.51),30 (18-0-12 60.00%),11 (0.37)
3,"Grant, Chris",26y 139d,195 (102-3-90 53.08%),362 (1.86),←,
9,"Hudson, Paul",28y 285d,183 (108-0-75 59.02%),368 (2.01),49 (28-0-21 57.14%),104 (2.12)
6,"Johnson, Brad",22y 287d,106 (52-2-52 50.00%),89 (0.84),←,
39,"Liberatore, Tony",33y 79d,212 (111-3-98 53.07%),89 (0.42),←,
13,"Mahoney, Josh",21y 182d,25 (8-0-17 32.00%),8 (0.32),6 (2-0-4 33.33%),
10,"Montgomery, Brett",25y 334d,42 (27-0-15 64.29%),41 (0.98),←,
29,"Powell, Stephen",22y 236d,12 (6-0-6 50.00%),8 (0.67),←,
5,"Smith, Rohan",25y 335d,129 (68-2-59 53.49%),100 (0.78),←,
7,"West, Scott",24y 168d,132 (68-1-63 51.89%),50 (0.38),←,
1,"Winmar, Nicky",33y 218d,236 (108-1-127 45.97%),291 (1.23),6 (2-0-4 33.33%),8 (1.33)
15,"Wynd, Scott",29y 96d,198 (100-3-95 51.26%),28 (0.14),←,
Totals,Totals,25y 265d,2238 (1157-21-1060 51.70%),1835 (0.82),,
C,"Wallace, Terry",40y 139d,64 (36-0-28 56.25%),,←,
