Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",23y 221d,67 (41-0-26 61.19%),18 (0.27),←,
21,"Barry, Leo",29y 43d,184 (107-0-77 58.15%),50 (0.27),←,
42,"Bevan, Paul",21y 277d,40 (25-0-15 62.50%),10 (0.25),←,
6,"Bolton, Craig",26y 31d,115 (71-0-44 61.74%),20 (0.17),86 (54-0-32 62.79%),10 (0.12)
24,"Bolton, Jude",26y 108d,152 (83-1-68 54.93%),76 (0.50),←,
32,"Buchanan, Amon",23y 264d,61 (37-0-24 60.66%),28 (0.46),←,
2,"Davis, Nick",26y 93d,141 (72-0-69 51.06%),193 (1.37),70 (42-0-28 60.00%),108 (1.54)
26,"Dempster, Sean",22y 162d,28 (19-0-9 67.86%),2 (0.07),←,
12,"Fosdike, Nic",26y 125d,129 (69-1-59 53.88%),57 (0.44),←,
37,"Goodes, Adam",26y 174d,174 (95-1-78 54.89%),177 (1.02),←,
1,"Hall, Barry",29y 143d,192 (95-2-95 50.00%),461 (2.40),104 (61-1-42 59.13%),317 (3.05)
16,"Jolly, Darren",24y 237d,85 (45-0-40 52.94%),21 (0.25),37 (25-0-12 67.57%),10 (0.27)
17,"Kennelly, Tadhg",25y,111 (68-0-43 61.26%),27 (0.24),←,
31,"Kirk, Brett",29y 249d,136 (77-1-58 56.99%),57 (0.42),←,
3,"McVeigh, Jarrad",21y 85d,46 (28-0-18 60.87%),23 (0.50),←,
33,"Moore, Jarred",20y 117d,6 (5-0-1 83.33%),1 (0.17),←,
5,"OKeefe, Ryan",25y 158d,106 (63-0-43 59.43%),113 (1.07),←,
19,"OLoughlin, Michael",29y 131d,235 (135-2-98 57.87%),395 (1.68),←,
30,"Roberts-Thomson, Lewis",22y 296d,61 (40-0-21 65.57%),7 (0.11),←,
13,"Schneider, Adam",22y 50d,65 (40-0-25 61.54%),66 (1.02),←,
38,"Vogels, Luke",23y 24d,12 (9-0-3 75.00%),8 (0.67),←,
10,"Williams, Paul",33y 89d,305 (148-3-154 49.02%),306 (1.00),116 (67-1-48 58.19%),83 (0.72)
Totals,Totals,25y 140d,2451 (1372-11-1068 55.98%),2116 (0.86),,
C,"Roos, Paul",43y 4d,97 (61-0-36 62.89%),,←,
