Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Arnott, Simon",20y 94d,10 (5-1-4 55.00%),4 (0.40),←,
27,"Chapman, Wade",20y 136d,28 (8-1-19 30.36%),6 (0.21),←,
8,"Cresswell, Daryn",24y 362d,77 (16-1-60 21.43%),65 (0.84),←,
6,"Dunkley, Andrew",27y 324d,83 (19-2-62 24.10%),7 (0.08),←,
12,"Dyson, Kevin",29y 14d,78 (39-1-38 50.64%),25 (0.32),8 (4-1-3 56.25%),
10,"Filandia, Peter",26y 4d,41 (15-1-25 37.80%),35 (0.85),28 (8-1-19 30.36%),21 (0.75)
29,"Garlick, Simon",21y 38d,25 (10-0-15 40.00%),20 (0.80),←,
9,"Grant, Shannon",19y 29d,18 (6-1-11 36.11%),9 (0.50),←,
39,"Heuskes, Adam",20y 59d,32 (11-0-21 34.38%),4 (0.13),←,
14,"Kelly, Paul",26y 295d,120 (27-3-90 23.75%),70 (0.58),←,
24,"Kickett, Derek",33y 225d,135 (67-2-66 50.37%),164 (1.21),46 (15-1-30 33.70%),58 (1.26)
4,"Lockett, Tony",30y 70d,210 (80-1-129 38.33%),1046 (4.98),27 (12-1-14 46.30%),148 (5.48)
34,"Luff, Troy",26y 178d,48 (12-2-34 27.08%),36 (0.75),←,
11,"Maxfield, Stuart",24y 39d,97 (39-2-56 41.24%),70 (0.72),8 (4-1-3 56.25%),5 (0.63)
32,"McPherson, Daniel",20y 318d,9 (3-1-5 38.89%),1 (0.11),←,
36,"Nicks, Matthew",21y 5d,5 (4-0-1 80.00%),2 (0.40),←,
19,"OLoughlin, Michael",19y 88d,19 (7-1-11 39.47%),17 (0.89),←,
1,"Roos, Paul",32y 326d,297 (121-1-175 40.91%),279 (0.94),28 (11-1-16 41.07%),9 (0.32)
22,"Rose, Gavin",26y 232d,52 (10-1-41 20.19%),3 (0.06),←,
7,"Seymour, Brad",20y 15d,24 (6-1-17 27.08%),1 (0.04),←,
15,"Stafford, Greg",21y 265d,25 (5-1-19 22.00%),5 (0.20),←,
Totals,Totals,24y 148d,1433 (510-24-899 35.59%),1869 (1.30),,
C,"Eade, Rodney",38y 44d,8 (4-1-3 56.25%),,←,
