Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Bailey, Max",,,,,,,2.0,,,,,1.0,,1.0,,,,,,1.0,,,5.0
10,"Bateman, Chance",18,8,8,26,3,2.0,,2.0,1.0,6.0,2.0,1.0,,,,4.0,20.0,,2.0,1.0,2.0,1.0,85.0
14,"Birchall, Grant",9,2,14,23,,,,1.0,5.0,4.0,1.0,,,,,8.0,15.0,2.0,,1.0,1.0,1.0,88.0
30,"Brown, Campbell",3,2,5,8,,,,4.0,,1.0,,1.0,,1.0,,2.0,5.0,,,8.0,,1.0,90.0
16,"Dowler, Beau",8,7,1,9,3,,5.0,5.0,,1.0,,2.0,,,,2.0,7.0,,3.0,2.0,,,97.0
27,"Gilham, Stephen",4,4,5,9,,,,2.0,2.0,,,1.0,,1.0,,3.0,6.0,,,4.0,2.0,,97.0
15,"Hodge, Luke",15,4,4,19,1,1.0,2.0,6.0,2.0,5.0,8.0,3.0,2.0,1.0,,11.0,7.0,,1.0,,,,81.0
32,"Kennedy, Josh",5,1,11,16,1,,,5.0,1.0,2.0,4.0,2.0,,1.0,,7.0,9.0,,1.0,1.0,,,82.0
3,"Lewis, Jordan",13,9,9,22,,2.0,2.0,2.0,2.0,6.0,1.0,2.0,1.0,2.0,,6.0,16.0,1.0,2.0,,,1.0,90.0
21,"McGlynn, Ben",10,8,7,17,1,3.0,,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,5.0,13.0,1.0,2.0,1.0,2.0,,99.0
45,"Milne, Riley",7,4,7,14,,,,,4.0,,2.0,1.0,1.0,,,5.0,9.0,,,1.0,,,82.0
5,"Mitchell, Sam",23,8,13,36,,,,2.0,5.0,7.0,3.0,4.0,2.0,,1.0,8.0,28.0,,,,1.0,,97.0
28,"Moss, Garry",8,4,5,13,1,1.0,,1.0,1.0,3.0,,3.0,,1.0,,2.0,11.0,,1.0,2.0,1.0,1.0,68.0
29,"Murphy, Tom",3,2,9,12,,,,4.0,,1.0,1.0,,2.0,,,5.0,7.0,,,3.0,,,91.0
17,"Muston, Beau",10,2,5,15,1,1.0,1.0,3.0,1.0,4.0,,6.0,1.0,4.0,,4.0,11.0,,,1.0,,,87.0
7,"Osborne, Michael",16,10,9,25,2,1.0,,4.0,1.0,3.0,1.0,,,,,6.0,18.0,1.0,5.0,2.0,,2.0,86.0
34,"Renouf, Brent",1,1,11,12,,1.0,31.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,,8.0,4.0,,,9.0,,,83.0
33,"Rioli, Cyril",14,9,4,18,,1.0,,2.0,,6.0,1.0,5.0,2.0,2.0,,9.0,9.0,2.0,1.0,1.0,1.0,3.0,86.0
40,"Savage, Shane",3,2,12,15,,,,2.0,1.0,4.0,1.0,,,,,4.0,11.0,,,,5.0,,81.0
25,"Schoenmakers, Ryan",6,3,3,9,1,,,3.0,,2.0,,4.0,,4.0,,3.0,7.0,,,1.0,,1.0,92.0
12,"Sewell, Brad",5,2,6,11,,,,7.0,1.0,2.0,2.0,1.0,2.0,1.0,,8.0,4.0,1.0,,,,1.0,46.0
26,"Shiels, Liam",3,2,9,12,,,1.0,12.0,,1.0,1.0,4.0,,1.0,,9.0,4.0,,,2.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,94,157,341,14,15.0,44.0,74.0,29.0,61.0,32.0,48.0,16.0,25.0,1.0,119.0,221.0,8.0,18.0,41.0,15.0,12.0,
Opposition,Opposition,182,70,159,341,16,20.0,36.0,85.0,42.0,49.0,32.0,38.0,26.0,16.0,5.0,117.0,210.0,8.0,14.0,36.0,12.0,10.0,
