Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Brereton, Dermott",6,1,3,9,2,,,1.0,,,,,3.0,1.0,,,,,,,,,
26,"Brown, Gavin",7,4,10,17,,,,2.0,,,,,1.0,,,,,,,,,,
5,"Buckley, Nathan",11,3,2,13,,1.0,4.0,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Burns, Scott",2,1,3,5,,,,,,,,,,,,,,,,,,,
24,"Butcher, Kent",1,,,1,,,,1.0,,,,,,1.0,,,,,,,,,
28,"Crosisca, Gavin",10,7,3,13,,,,1.0,,,,,,1.0,,,,,,,,,
15,"Hassall, Jon",9,2,7,16,,,,,,,,,1.0,,,,,,,,,,
38,"James, Aaron",10,5,4,14,,,,1.0,,,,,,2.0,,,,,,,,,
33,"Liddell, Chad",2,2,2,4,,,,2.0,,,,,,,,,,,,,,,
1,"Monkhorst, Damian",10,5,14,24,,,8.0,,,,,,3.0,1.0,,,,,,,,,
41,"Orchard, Mark",3,1,3,6,,,,,,,,,,,,,,,,,,,
6,"Patterson, Stephen",16,3,1,17,2,2.0,,1.0,,,,,1.0,,,,,,,,,,
4,"Pert, Gary",6,,2,8,,,,1.0,,,,,1.0,2.0,,,,,,,,,
13,"Richardson, Alan",8,5,4,12,,,,1.0,,,,,1.0,,,,,,,,,,
16,"Richardson, Mark",8,6,5,13,,,,,,,,,,1.0,,,,,,,,,
36,"Rocca, Saverio",12,7,2,14,5,3.0,,,,,,,,1.0,,,,,,,,,
32,"Rowe, Brad",7,3,2,9,,4.0,,1.0,,,,,1.0,1.0,,,,,,,,,
29,"Russell, Scott",16,2,5,21,,,,4.0,,,,,1.0,1.0,,,,,,,,,
14,"Watson, Shane",6,2,3,9,,,,3.0,,,,,1.0,,,,,,,,,,
10,"Williams, Paul",15,6,2,17,1,,,1.0,,,,,3.0,,,,,,,,,,
19,"Wright, Graham",8,4,6,14,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,69,83,256,10,13.0,12.0,21.0,,,,,18.0,13.0,,,,,,,,,
Opposition,Opposition,196,76,105,301,18,17.0,15.0,16.0,,,,,13.0,18.0,6.0,,,,,,,,
