Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",9,3,11,20,,,,,,3.0,1.0,1.0,,,,3.0,17.0,,,,1.0,,87.0
14,"Birchall, Grant",14,8,7,21,,,,5.0,4.0,1.0,1.0,2.0,1.0,1.0,,5.0,16.0,,,2.0,,,72.0
30,"Brown, Campbell",8,4,6,14,1,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,4.0,10.0,,1.0,2.0,,,91.0
9,"Burgoyne, Shaun",13,4,10,23,1,,1.0,7.0,1.0,5.0,8.0,2.0,,1.0,2.0,15.0,8.0,1.0,,1.0,,1.0,83.0
8,"Ellis, Xavier",13,10,7,20,3,,,1.0,1.0,6.0,3.0,2.0,,2.0,,4.0,17.0,,2.0,4.0,,,79.0
23,"Franklin, Lance",11,3,11,22,3,2.0,,6.0,,2.0,,5.0,4.0,3.0,1.0,14.0,8.0,2.0,1.0,1.0,,,95.0
6,"Gibson, Josh",7,4,8,15,,,,4.0,2.0,1.0,1.0,1.0,1.0,,,4.0,11.0,,1.0,7.0,,,97.0
27,"Gilham, Stephen",5,2,2,7,,,,,1.0,,,1.0,,1.0,,2.0,5.0,2.0,,6.0,1.0,,93.0
18,"Guerra, Brent",8,3,2,10,,,,5.0,4.0,,1.0,1.0,1.0,,,5.0,5.0,1.0,,5.0,1.0,,79.0
15,"Hodge, Luke",15,,4,19,2,1.0,,8.0,,5.0,6.0,3.0,,2.0,,9.0,7.0,,,,,,75.0
20,"Hooper, Rhan",8,1,3,11,1,,,8.0,,4.0,,3.0,1.0,2.0,,6.0,4.0,,,,,,69.0
3,"Lewis, Jordan",14,4,8,22,,1.0,,3.0,1.0,3.0,6.0,1.0,1.0,1.0,,9.0,14.0,,,1.0,,,83.0
5,"Mitchell, Sam",10,3,16,26,,,,4.0,2.0,2.0,6.0,2.0,3.0,,,13.0,13.0,,,1.0,,,87.0
29,"Murphy, Tom",9,3,7,16,,,,1.0,2.0,2.0,,,1.0,,,5.0,11.0,,,6.0,,,82.0
7,"Osborne, Michael",10,1,7,17,,1.0,,4.0,,4.0,1.0,4.0,2.0,2.0,,7.0,8.0,,1.0,1.0,1.0,,78.0
48,"Peterson, Carl",10,6,3,13,2,,,5.0,,2.0,3.0,1.0,2.0,,,5.0,8.0,,1.0,2.0,,1.0,72.0
34,"Renouf, Brent",8,5,7,15,,,22.0,3.0,2.0,1.0,6.0,3.0,2.0,1.0,,11.0,4.0,1.0,1.0,1.0,,1.0,60.0
2,"Roughead, Jarryd",6,2,4,10,2,,,2.0,,1.0,,1.0,,1.0,,7.0,3.0,1.0,2.0,3.0,,,96.0
12,"Sewell, Brad",19,4,8,27,,,,4.0,3.0,6.0,6.0,1.0,1.0,,3.0,12.0,15.0,1.0,,1.0,,,92.0
42,"Skipper, Wayde",4,4,8,12,,,19.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,,7.0,5.0,1.0,1.0,4.0,,2.0,56.0
39,"Stratton, Ben",10,5,10,20,,,,1.0,3.0,2.0,1.0,1.0,,1.0,,8.0,11.0,1.0,,4.0,3.0,,96.0
37,"Whitecross, Brendan",5,,5,10,,,,1.0,1.0,1.0,,3.0,1.0,,,6.0,4.0,,,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,79,154,370,15,9.0,42.0,78.0,30.0,54.0,52.0,42.0,24.0,20.0,6.0,161.0,204.0,11.0,11.0,53.0,7.0,5.0,
Opposition,Opposition,205,76,109,314,12,6.0,44.0,82.0,32.0,44.0,41.0,43.0,20.0,24.0,,128.0,170.0,10.0,6.0,58.0,9.0,7.0,
