Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",11,5,2,13,4,4.0,,1.0,,,,,,3.0,,,,,,,,,
3,"Bairstow, Mark",19,5,6,25,3,,,3.0,,,,,,1.0,1.0,,,,,,,,
6,"Barnes, John",5,4,6,11,,,20.0,1.0,,,,,,2.0,,,,,,,,,
27,"Bews, Andrew",16,2,1,17,,,,3.0,,,,,2.0,1.0,,,,,,,,,
16,"Brownless, Bill",8,3,4,12,2,1.0,,,,,,,2.0,1.0,,,,,,,,,
35,"Colbert, Leigh",1,1,4,5,,,1.0,1.0,,,,,,1.0,,,,,,,,,
7,"Couch, Paul",15,3,9,24,,1.0,,2.0,,,,,,,,,,,,,,,
28,"Darcy, Tim",5,6,6,11,,,,1.0,,,,,2.0,2.0,,,,,,,,,
14,"Handley, Steven",5,4,5,10,,,,,,,,,,,,,,,,,,,
42,"Hickmott, Adrian",4,1,5,9,,1.0,,3.0,,,,,1.0,,,,,,,,,,
32,"Hocking, Garry",17,5,10,27,,2.0,,3.0,,,,,3.0,2.0,,,,,,,,,
43,"Lynch, Paul",11,2,2,13,3,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Mansfield, Michael",5,3,4,9,,,,1.0,,,,,,,,,,,,,,,
17,"McGrath, Tim",14,6,7,21,,,,3.0,,,,,1.0,,,,,,,,,,
20,"OReilly, Stephen",13,10,6,19,1,,2.0,1.0,,,,,,,3.0,,,,,,,,
23,"Pickering, Liam",11,2,3,14,,1.0,,3.0,,,,,,2.0,,,,,,,,,
15,"Riccardi, Peter",16,6,10,26,1,,,5.0,,,,,7.0,,,,,,,,,,
8,"Scott, Robert",10,3,6,16,1,1.0,,6.0,,,,,1.0,,,,,,,,,,
37,"Simpson, Sean",6,4,4,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
25,"Steele, Darren",9,1,3,12,,,,1.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,76,103,304,15,15.0,23.0,41.0,,,,,23.0,17.0,4.0,,,,,,,,
Opposition,Opposition,213,82,97,310,16,17.0,16.0,32.0,,,,,17.0,23.0,2.0,,,,,,,,
