North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",11,,1,12,1,,,7.0,1.0,2.0,2.0,6.0,1.0,3.0,,7.0,4.0,,,3.0,,,69.0
18,"Atley, Shaun",9,2,11,20,,1.0,,1.0,2.0,4.0,1.0,2.0,,1.0,,7.0,12.0,,,1.0,,,88.0
50,"Brown, Ben",3,,1,4,,,9.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,3.0,,,4.0,,,65.0
13,"Clarke, Ryan",18,,8,26,,,,4.0,10.0,3.0,1.0,5.0,,1.0,,7.0,12.0,,,1.0,1.0,,81.0
10,"Cunnington, Ben",12,1,9,21,,,,7.0,3.0,3.0,6.0,3.0,,,,13.0,6.0,1.0,,3.0,,2.0,74.0
9,"Davies-Uniacke, Luke",3,,5,8,,,,2.0,,2.0,,2.0,,,,4.0,4.0,,,1.0,,,67.0
14,"Dumont, Trent",11,,7,18,1,,,9.0,2.0,3.0,3.0,4.0,2.0,1.0,,10.0,6.0,,,,,,79.0
22,"Goldstein, Todd",8,3,6,14,,1.0,35.0,2.0,2.0,5.0,1.0,2.0,2.0,,,8.0,6.0,1.0,1.0,6.0,,,76.0
39,"Hartung, Billy",11,1,11,22,,1.0,,5.0,,3.0,,7.0,,2.0,,8.0,13.0,,,2.0,1.0,,89.0
4,"Higgins, Shaun",14,2,7,21,1,2.0,,4.0,1.0,4.0,4.0,4.0,4.0,1.0,,13.0,6.0,,,2.0,,,85.0
8,"Hrovat, Nathan",5,,3,8,,,,2.0,,3.0,1.0,3.0,,1.0,,2.0,4.0,,,,,,73.0
5,"Jacobs, Ben",5,,1,6,,,,7.0,,,1.0,5.0,1.0,3.0,,4.0,3.0,,,3.0,,,80.0
34,"Macmillan, Jamie",20,2,7,27,,,,2.0,7.0,1.0,1.0,5.0,3.0,1.0,,13.0,8.0,,,6.0,1.0,,87.0
11,"McDonald, Luke",9,1,4,13,,,,4.0,2.0,2.0,4.0,4.0,2.0,2.0,,11.0,5.0,,,7.0,,,89.0
12,"Simpkin, Jy",13,,9,22,,,,2.0,2.0,2.0,3.0,5.0,1.0,2.0,,16.0,6.0,,,3.0,,,78.0
25,"Tarrant, Robbie",6,,3,9,,,,7.0,6.0,1.0,1.0,4.0,1.0,1.0,,6.0,5.0,,,10.0,,,87.0
16,"Thompson, Scott",8,2,12,20,,,,3.0,4.0,1.0,,5.0,3.0,2.0,,16.0,5.0,1.0,,15.0,,,100.0
28,"Turner, Kayne",5,,7,12,,2.0,,3.0,,2.0,,,1.0,,,7.0,4.0,,,1.0,,,81.0
33,"Vickers-Willis, Ed",11,2,5,16,,,,5.0,3.0,1.0,1.0,4.0,,,,11.0,5.0,1.0,,14.0,,,87.0
30,"Waite, Jarrad",10,1,5,15,,1.0,2.0,2.0,1.0,,3.0,2.0,1.0,,,9.0,6.0,,,2.0,,,93.0
2,"Williams, Marley",10,2,2,12,,,,5.0,3.0,3.0,,2.0,,,,3.0,8.0,2.0,,1.0,,,77.0
7,"Ziebell, Jack",15,2,6,21,2,,,3.0,4.0,2.0,3.0,6.0,1.0,1.0,1.0,12.0,9.0,2.0,1.0,3.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,21,130,347,5,9.0,46.0,88.0,54.0,47.0,37.0,81.0,24.0,22.0,1.0,188.0,140.0,8.0,2.0,88.0,3.0,2.0,
Opposition,Opposition,295,59,109,404,7,13.0,42.0,100.0,40.0,67.0,54.0,89.0,22.0,24.0,5.0,208.0,168.0,7.0,10.0,77.0,,4.0,
