Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",17,5,21,38,2,,,9.0,1.0,4.0,10.0,3.0,3.0,,3.0,16.0,20.0,1.0,1.0,1.0,,1.0,87.0
29,"Bramble, Lachlan",2,4,5,7,,,,1.0,1.0,,,2.0,,1.0,,2.0,5.0,,,1.0,,,75.0
31,"Dale, Bailey",24,8,11,35,,,,2.0,4.0,3.0,2.0,3.0,,1.0,,5.0,23.0,,,1.0,,1.0,87.0
35,"Daniel, Caleb",6,2,8,14,,,,2.0,,3.0,4.0,2.0,1.0,,,8.0,7.0,,,3.0,2.0,,83.0
10,"Darcy, Sam",10,7,2,12,3,1.0,,,,2.0,,3.0,,1.0,,7.0,5.0,5.0,4.0,4.0,,,84.0
15,"Duryea, Taylor",13,3,1,14,,,,2.0,1.0,2.0,2.0,2.0,3.0,1.0,,3.0,11.0,,,4.0,,,87.0
44,"English, Tim",10,7,6,16,,,50.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,,6.0,10.0,1.0,,5.0,,1.0,89.0
27,"Freijah, Joel",12,7,4,16,,,,,4.0,2.0,,2.0,,,,3.0,13.0,,,2.0,,,84.0
12,"Gallagher, Harvey",14,2,9,23,,2.0,,7.0,1.0,5.0,6.0,9.0,1.0,5.0,,12.0,11.0,,,1.0,,,86.0
38,"Garcia, Riley",14,3,7,21,,,,4.0,,4.0,3.0,7.0,1.0,2.0,,7.0,13.0,,,,,,77.0
22 ↓,"Harmes, James",1,1,,1,,,,,,,,,,,,,1.0,,,,,,9.0
19,"Jones, Liam",12,7,1,13,,,,1.0,4.0,3.0,,5.0,1.0,2.0,,3.0,7.0,1.0,,7.0,,,96.0
42,"Keath, Alex",7,4,5,12,,,,,1.0,1.0,,,3.0,,,5.0,7.0,,,3.0,,,90.0
7,"Lobb, Rory",6,2,6,12,1,2.0,3.0,2.0,,2.0,1.0,1.0,2.0,,,5.0,7.0,1.0,1.0,,,1.0,92.0
11,"Macrae, Jack",10,7,9,19,2,,,4.0,,5.0,2.0,1.0,,,,7.0,12.0,1.0,1.0,1.0,,1.0,77.0
30 ↑,"McNeil, Lachlan",5,1,6,11,2,,,2.0,1.0,1.0,1.0,1.0,2.0,,,6.0,5.0,,,,,,66.0
18,"ODonnell, James",10,7,1,11,,,,1.0,4.0,1.0,,2.0,,1.0,,2.0,8.0,2.0,,4.0,,,91.0
9,"Sanders, Ryley",7,3,8,15,,,,11.0,,5.0,4.0,3.0,1.0,3.0,,7.0,10.0,1.0,,1.0,,1.0,74.0
1,"Treloar, Adam",19,,18,37,1,1.0,,3.0,3.0,9.0,11.0,6.0,2.0,,1.0,21.0,17.0,,,1.0,,1.0,86.0
2,"Ugle-Hagan, Jamarra",9,4,1,10,2,2.0,,,,1.0,1.0,2.0,,1.0,,2.0,8.0,1.0,1.0,,,1.0,93.0
23,"Vandermeer, Laitham",2,1,,2,1,,,,,,,,,,,,2.0,,,,,,37.0
14,"West, Rhylee",7,4,4,11,1,,,1.0,,5.0,1.0,2.0,,,,5.0,6.0,,,2.0,,1.0,69.0
34,"Williams, Bailey",10,6,9,19,,,,1.0,2.0,4.0,3.0,2.0,,2.0,,7.0,13.0,,,,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,95,142,369,15,10.0,53.0,54.0,29.0,64.0,55.0,59.0,22.0,21.0,4.0,139.0,221.0,14.0,8.0,41.0,2.0,9.0,
Opposition,Opposition,200,84,127,327,12,10.0,59.0,78.0,48.0,41.0,38.0,75.0,21.0,22.0,2.0,145.0,174.0,10.0,13.0,39.0,2.0,9.0,
