Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",4,2,4,8,2,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,,,4.0,4.0,,1.0,2.0,,,
16,"Barnard, Paul",8,3,3,11,1,,,3.0,,2.0,,,1.0,,,2.0,9.0,,,,1.0,,
22,"Barnes, John",5,3,6,11,1,,19.0,,4.0,,4.0,4.0,1.0,2.0,,6.0,5.0,,1.0,2.0,,,
8,"Bewick, Darren",9,2,3,12,,2.0,,,,2.0,,1.0,2.0,2.0,,5.0,6.0,,2.0,,,,
32,"Blumfield, Justin",12,5,8,20,1,,2.0,2.0,,9.0,3.0,2.0,,3.0,,7.0,13.0,,1.0,2.0,,,
33,"Caracella, Blake",3,2,6,9,,,,,,2.0,1.0,,,2.0,,2.0,8.0,,,1.0,,,
38,"Denham, Sean",3,2,3,6,,,,1.0,,1.0,2.0,,1.0,2.0,,1.0,6.0,,,1.0,,,
31,"Fletcher, Dustin",8,2,4,12,,,,,11.0,,,,,,,7.0,3.0,1.0,,,2.0,,
30,"Fraser, Mark",6,,5,11,,,,2.0,2.0,2.0,4.0,1.0,,2.0,,6.0,5.0,,,1.0,,,
11,"Hardwick, Damien",17,3,9,26,,,,4.0,4.0,1.0,3.0,1.0,4.0,,,15.0,11.0,,,,,,
26,"Heffernan, Chris",4,,1,5,,,,,1.0,,,,,,,1.0,4.0,,,1.0,,,
5,"Hird, James",8,3,6,14,3,,,2.0,,4.0,1.0,1.0,2.0,2.0,,6.0,8.0,1.0,1.0,3.0,1.0,,
14,"Johnson, Jason",9,3,1,10,,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,,3.0,9.0,,,,2.0,,
1,"Johnson, Mark",14,6,6,20,1,,,2.0,6.0,,,2.0,,1.0,,7.0,12.0,2.0,1.0,,,,
18,"Lloyd, Matthew",14,10,3,17,4,3.0,,1.0,,3.0,,,,2.0,,5.0,12.0,1.0,7.0,1.0,,,
13,"Long, Michael",13,4,6,19,2,,,3.0,,6.0,5.0,3.0,,1.0,2.0,7.0,11.0,1.0,,8.0,,,
25,"Lucas, Scott",6,2,4,10,2,,,,,2.0,,2.0,2.0,2.0,,5.0,4.0,1.0,2.0,1.0,,,
24,"Misiti, Joe",14,3,10,24,,2.0,,4.0,3.0,4.0,7.0,1.0,1.0,1.0,3.0,10.0,15.0,,1.0,2.0,,,
9,"Ramanauskas, Adam",5,5,5,10,2,,,1.0,,3.0,1.0,,1.0,,,5.0,8.0,,1.0,,,,
7,"Solomon, Dean",6,2,3,9,,,,,3.0,1.0,,1.0,1.0,2.0,,7.0,5.0,1.0,,2.0,,,
21,"Wallis, Dean",3,1,3,6,,,,1.0,,,,2.0,,2.0,,3.0,2.0,1.0,,3.0,,,
6,"Wellman, Sean",8,5,6,14,,,,,4.0,,,1.0,1.0,,,6.0,11.0,1.0,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,68,105,284,19,10.0,23.0,28.0,39.0,45.0,34.0,23.0,20.0,28.0,5.0,120.0,171.0,10.0,18.0,30.0,7.0,,
Opposition,Opposition,179,57,106,285,12,16.0,32.0,40.0,19.0,62.0,44.0,31.0,28.0,20.0,1.0,145.0,146.0,18.0,17.0,11.0,3.0,,
