Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Amartey, Joel",24y 187d,29 (18-1-10 63.79%),30 (1.03),←,
22,"Blakey, Nick",24y 9d,103 (54-1-48 52.91%),34 (0.33),←,
16,"Campbell, Braeden",22y 32d,49 (28-1-20 58.16%),11 (0.22),←,
7,"Cunningham, Harry",30y 92d,186 (109-1-76 58.87%),51 (0.27),←,
13,"Florent, Oliver",25y 229d,143 (77-1-65 54.20%),43 (0.30),←,
42,"Fox, Robbie",30y 326d,88 (44-1-43 50.57%),11 (0.13),←,
4,"Grundy, Brodie",29y 327d,195 (100-2-93 51.79%),70 (0.36),1 (1-0-0 100.00%),
21,"Gulden, Errol",21y 233d,68 (43-1-24 63.97%),54 (0.79),←,
9,"Hayward, Will",25y 133d,138 (75-1-62 54.71%),161 (1.17),←,
5,"Heeney, Isaac",27y 307d,178 (112-1-65 63.20%),228 (1.28),←,
17,"Jordon, James",23y 78d,66 (49-1-16 75.00%),17 (0.26),1 (1-0-0 100.00%),
44,"Lloyd, Jake",30y 169d,224 (136-1-87 60.94%),36 (0.16),←,
30,"McCartin, Tom",24y 68d,111 (63-0-48 56.76%),28 (0.25),←,
6,"McDonald, Logan",21y 338d,45 (29-1-15 65.56%),57 (1.27),←,
27,"McInerney, Justin",23y 202d,73 (42-1-30 58.22%),32 (0.44),←,
2,"McLean, Hayden",25y 47d,54 (28-1-25 52.78%),50 (0.93),←,
43,"Melican, Lewis",27y 124d,61 (31-1-29 51.64%),1 (0.02),←,
11,"Papley, Tom",27y 238d,165 (96-1-68 58.48%),259 (1.57),←,
24,"Rampe, Dane",33y 279d,231 (147-2-82 64.07%),7 (0.03),←,
34,"Roberts, Matt",20y 220d,8 (6-0-2 75.00%),1 (0.13),←,
8,"Rowbottom, James",23y 170d,94 (50-1-43 53.72%),28 (0.30),←,
1,"Warner, Chad",22y 293d,61 (37-0-24 60.66%),44 (0.72),←,
15,"Wicks, Sam",24y 175d,51 (32-0-19 62.75%),35 (0.69),←,
Totals,Totals,25y 249d,2421 (1406-21-994 58.08%),1288 (0.53),,
C,"Longmire, John",53y 67d,308 (190-3-115 62.18%),,←,
