West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
20,"Cox, Dean",29y 363d,219 (107-1-111 49.09%),112 (0.51),←,
27,"Darling, Jack",19y 47d,17 (12-0-5 70.59%),15 (0.88),←,
5,"Ebert, Brad",21y 119d,70 (23-0-47 32.86%),27 (0.39),←,
32,"Embley, Andrew",30y 33d,223 (108-1-114 48.65%),199 (0.89),←,
3,"Gaff, Andrew",19y 44d,9 (6-0-3 66.67%),6 (0.67),←,
23,"Glass, Darren",30y 77d,213 (109-2-102 51.64%),8 (0.04),←,
25,"Hurn, Shannon",23y 329d,90 (42-0-48 46.67%),24 (0.27),←,
2,"LeCras, Mark",24y 334d,92 (41-0-51 44.57%),219 (2.38),←,
29,"Lycett, Scott",18y 307d,1 (1-0-0 100.00%),2 (2.00),←,
21,"Lynch, Quinten",28y 187d,180 (96-0-84 53.33%),237 (1.32),←,
16,"Mackenzie, Eric",23y 72d,50 (15-0-35 30.00%),,←,
35,"McGinnity, Patrick",22y 162d,36 (17-0-19 47.22%),2 (0.06),←,
6,"Nicoski, Mark",27y 248d,104 (52-0-52 50.00%),43 (0.41),←,
11,"Priddis, Matt",26y 131d,100 (43-0-57 43.00%),28 (0.28),←,
24,"Rosa, Matt",24y 249d,107 (52-0-55 48.60%),30 (0.28),←,
31,"Schofield, Will",22y 187d,51 (21-0-30 41.18%),4 (0.08),←,
37,"Selwood, Adam",27y 90d,150 (78-0-72 52.00%),40 (0.27),←,
10,"Selwood, Scott",21y 125d,60 (23-0-37 38.33%),11 (0.18),←,
13,"Shuey, Luke",21y 58d,23 (12-0-11 52.17%),24 (1.04),←,
28,"Smith, Ashley",21y 10d,21 (11-0-10 52.38%),6 (0.29),←,
15,"Swift, Tom",21y 24d,28 (12-0-16 42.86%),7 (0.25),←,
8,"Waters, Beau",25y 122d,87 (48-0-39 55.17%),17 (0.20),←,
Totals,Totals,24y 35d,1931 (929-4-998 48.11%),1061 (0.55),,
C,"Worsfold, John",42y 308d,227 (118-2-107 52.42%),,←,
