Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",9,5,3,12,,1.0,,1.0,1.0,4.0,,2.0,3.0,1.0,,10.0,3.0,3.0,,5.0,,,88.0
11,"Batchelor, Jake",4,1,2,6,,,,1.0,1.0,1.0,,2.0,,1.0,,2.0,4.0,,,2.0,,,77.0
25,"Chaplin, Troy",7,3,1,8,1,,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,4.0,4.0,,,5.0,,2.0,94.0
9,"Cotchin, Trent",17,1,15,32,,1.0,1.0,6.0,2.0,1.0,10.0,2.0,,,,20.0,13.0,,,1.0,,,76.0
10,"Edwards, Shane",13,3,10,23,1,1.0,,3.0,,7.0,6.0,2.0,,,,8.0,14.0,,1.0,,,1.0,77.0
5,"Ellis, Brandon",11,2,8,19,1,,,4.0,2.0,1.0,1.0,4.0,,2.0,,3.0,15.0,,1.0,2.0,,,90.0
32,"Ellis, Corey",4,,7,11,,,,1.0,2.0,,2.0,2.0,,,,3.0,7.0,,,1.0,,,84.0
6,"Grigg, Shaun",9,4,13,22,,,3.0,2.0,1.0,7.0,3.0,1.0,,,,12.0,10.0,1.0,,,,1.0,72.0
14,"Houli, Bachar",12,3,2,14,,,,3.0,6.0,4.0,1.0,4.0,1.0,2.0,,4.0,8.0,,,1.0,,,89.0
23,"Lambert, Kane",8,3,4,12,,1.0,,4.0,2.0,4.0,1.0,3.0,,2.0,,2.0,9.0,,,1.0,,1.0,80.0
27,"Lloyd, Sam",8,1,6,14,3,1.0,,7.0,,1.0,1.0,,1.0,,,8.0,5.0,1.0,1.0,,,,80.0
20,"Maric, Ivan",6,3,7,13,,,26.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,6.0,6.0,1.0,,2.0,,,84.0
4,"Martin, Dustin",11,3,7,18,1,,,5.0,3.0,3.0,3.0,2.0,,,,9.0,8.0,,1.0,2.0,,,85.0
33,"McIntosh, Kamdyn",9,3,4,13,,,,4.0,4.0,1.0,,2.0,2.0,1.0,,7.0,6.0,1.0,,1.0,,,80.0
37,"Menadue, Connor",4,,7,11,,,,2.0,,2.0,,2.0,1.0,,,2.0,10.0,,,1.0,,,76.0
26,"Miles, Anthony",13,3,12,25,1,,,7.0,1.0,4.0,6.0,2.0,3.0,1.0,,14.0,11.0,,,1.0,,,82.0
38,"Morris, Steven",2,,4,6,,,,4.0,1.0,,,2.0,,2.0,,4.0,2.0,,,5.0,,,76.0
18,"Rance, Alex",11,3,5,16,,,,1.0,4.0,1.0,,4.0,2.0,2.0,,10.0,5.0,2.0,,13.0,1.0,1.0,98.0
8,"Riewoldt, Jack",16,7,8,24,3,2.0,,,,6.0,,4.0,2.0,2.0,,15.0,10.0,3.0,2.0,,,2.0,92.0
17,"Rioli, Daniel",2,,8,10,,,,3.0,,,,3.0,3.0,1.0,,8.0,3.0,,,,,,70.0
21,"Townsend, Jacob",4,2,8,12,,,,8.0,1.0,1.0,3.0,5.0,1.0,4.0,,6.0,6.0,,,,,,73.0
29,"Vickery, Ty",5,3,2,7,3,1.0,7.0,2.0,,2.0,,1.0,1.0,1.0,,6.0,2.0,1.0,2.0,2.0,,2.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,53,143,328,14,12.0,40.0,72.0,33.0,56.0,40.0,51.0,22.0,24.0,,163.0,161.0,13.0,8.0,45.0,1.0,10.0,
Opposition,Opposition,222,87,190,412,20,9.0,52.0,74.0,38.0,56.0,43.0,61.0,25.0,22.0,6.0,174.0,235.0,17.0,12.0,51.0,2.0,15.0,
