North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",26y 199d,178 (91-0-87 51.12%),43 (0.24),←,
50,"Brown, Ben",26y 131d,101 (54-0-47 53.47%),220 (2.18),←,
42,"Campbell, Tom",27y 149d,43 (18-0-25 41.86%),24 (0.56),1 (0-0-1 0.00%),1 (1.00)
10,"Cunnington, Ben",27y 274d,189 (98-0-91 51.85%),79 (0.42),←,
9,"Davies-Uniacke, Luke",19y 296d,9 (2-0-7 22.22%),2 (0.22),←,
22,"Goldstein, Todd",30y 273d,214 (109-1-104 51.17%),115 (0.54),←,
43,"Hall, Aaron",28y 142d,105 (33-1-71 31.90%),77 (0.73),2 (0-0-2 0.00%),1 (0.50)
4,"Higgins, Shaun",31y 27d,205 (97-1-107 47.56%),211 (1.03),76 (39-0-37 51.32%),83 (1.09)
34,"Macmillan, Jamie",27y 189d,141 (73-0-68 51.77%),45 (0.32),←,
11,"McDonald, Luke",24y 50d,98 (51-0-47 52.04%),15 (0.15),←,
23,"McKay, Ben",21y 97d,3 (1-0-2 33.33%),,←,
17,"Pittard, Jasper",27y 364d,128 (66-0-62 51.56%),11 (0.09),2 (0-0-2 0.00%),
13,"Polec, Jared",26y 170d,108 (59-0-49 54.63%),57 (0.53),2 (0-0-2 0.00%),2 (1.00)
30,"Scott, Bailey",18y 265d,2 (0-0-2 0.00%),2 (1.00),←,
12,"Simpkin, Jy",21y 26d,37 (15-0-22 40.54%),21 (0.57),←,
25,"Tarrant, Robbie",29y 340d,128 (62-0-66 48.44%),43 (0.34),←,
26,"Thomas, Tarryn",19y 6d,1 (0-0-1 0.00%),1 (1.00),←,
16,"Thompson, Scott",32y 326d,223 (108-2-113 48.88%),7 (0.03),←,
28,"Turner, Kayne",23y 90d,60 (31-0-29 51.67%),43 (0.72),←,
21,"Tyson, Dom",25y 296d,109 (40-0-69 36.70%),45 (0.41),2 (0-0-2 0.00%),1 (0.50)
2,"Williams, Marley",25y 252d,105 (52-0-53 49.52%),10 (0.10),37 (16-0-21 43.24%),4 (0.11)
7,"Ziebell, Jack",28y 31d,190 (92-0-98 48.42%),141 (0.74),←,
Totals,Totals,25y 331d,2377 (1152-5-1220 48.46%),1212 (0.51),,
C,"Scott, Brad",42y 332d,203 (103-0-100 50.74%),,←,
