Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",28y 38d,208 (92-0-116 44.23%),149 (0.72),←,
16,"Bowden, Patrick",24y 359d,67 (16-1-50 24.63%),67 (1.00),17 (8-0-9 47.06%),12 (0.71)
7,"Brown, Nathan",28y 169d,177 (78-3-96 44.92%),277 (1.56),40 (14-0-26 35.00%),71 (1.77)
6,"Chaffey, Mark",29y 84d,161 (67-0-94 41.61%),34 (0.21),←,
3,"Deledio, Brett",19y 102d,38 (18-0-20 47.37%),17 (0.45),←,
41,"Foley, Nathan",20y 324d,22 (9-0-13 40.91%),3 (0.14),←,
20,"Hall, Ray",25y 275d,95 (38-0-57 40.00%),28 (0.29),←,
31,"Hyde, Chris",23y 354d,64 (18-0-46 28.13%),20 (0.31),←,
17,"Johnson, Kane",28y 136d,175 (79-0-96 45.14%),65 (0.37),71 (24-0-47 33.80%),21 (0.30)
22,"Meyer, Danny",19y 360d,14 (8-0-6 57.14%),5 (0.36),←,
15,"Pettifer, Kayne",24y 188d,76 (32-0-44 42.11%),79 (1.04),←,
14,"Polo, Dean",19y 358d,12 (6-0-6 50.00%),6 (0.50),←,
4,"Raines, Andrew",20y 143d,24 (11-0-13 45.83%),,←,
12,"Richardson, Matthew",31y 132d,229 (100-0-129 43.67%),668 (2.92),←,
18,"Rodan, David",22y 294d,65 (19-0-46 29.23%),43 (0.66),←,
25,"Schulz, Jay",21y 102d,32 (10-0-22 31.25%),25 (0.78),←,
5,"Simmonds, Troy",28y 16d,143 (70-0-73 48.95%),105 (0.73),39 (18-0-21 46.15%),39 (1.00)
10,"Stafford, Greg",31y 336d,199 (88-1-110 44.47%),131 (0.66),69 (26-0-43 37.68%),73 (1.06)
30,"Tambling, Richard",19y 320d,28 (15-0-13 53.57%),17 (0.61),←,
32,"Tivendale, Greg",27y 101d,161 (66-0-95 40.99%),107 (0.66),←,
21,"Tuck, Shane",24y 217d,42 (18-0-24 42.86%),21 (0.50),←,
35,"White, Matt",19y 105d,6 (2-0-4 33.33%),1 (0.17),←,
Totals,Totals,24y 205d,2038 (860-5-1173 42.20%),1868 (0.92),,
C,"Wallace, Terry",47y 228d,187 (97-2-88 52.41%),,39 (18-0-21 46.15%),
