St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",7,3,4,11,2,1.0,,2.0,1.0,1.0,1.0,4.0,,1.0,,7.0,4.0,1.0,2.0,1.0,,1.0,73.0
15,"Billings, Jack",9,4,10,19,,1.0,,5.0,1.0,2.0,1.0,3.0,,1.0,,8.0,11.0,,,1.0,,,80.0
16,"Butler, Dan",11,1,2,13,2,,,8.0,1.0,3.0,,6.0,1.0,2.0,,4.0,7.0,,1.0,2.0,1.0,,88.0
2,"Carlisle, Jake",4,3,3,7,,,,3.0,,,,4.0,,1.0,,1.0,5.0,,,3.0,,,83.0
11,"Clark, Hunter",13,6,7,20,1,1.0,,3.0,,2.0,1.0,4.0,1.0,,,6.0,15.0,1.0,1.0,,,,88.0
1,"Coffield, Nick",8,8,9,17,,,,,3.0,2.0,1.0,1.0,,,,6.0,13.0,1.0,,4.0,,,84.0
14,"Geary, Jarryn",1,,5,6,1,,,4.0,,,1.0,1.0,,1.0,,4.0,3.0,,,2.0,,1.0,76.0
4,"Gresham, Jade",13,3,10,23,2,,,1.0,,8.0,6.0,3.0,,1.0,3.0,10.0,9.0,1.0,2.0,1.0,2.0,,81.0
8,"Hill, Bradley",10,2,4,14,,,,2.0,1.0,3.0,1.0,2.0,,1.0,,,14.0,,,1.0,1.0,,88.0
40,"Hind, Nick",12,2,4,16,3,1.0,,5.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,9.0,8.0,,,3.0,4.0,,79.0
20,"Howard, Dougal",8,6,1,9,,,,2.0,1.0,1.0,,1.0,,1.0,,2.0,8.0,1.0,,8.0,,,88.0
3,"Jones, Zak",8,3,13,21,1,,,5.0,,4.0,6.0,3.0,1.0,1.0,,14.0,7.0,,1.0,1.0,1.0,2.0,74.0
12,"King, Max",3,2,6,9,3,,2.0,3.0,,,,,1.0,,,8.0,3.0,2.0,1.0,1.0,,,89.0
19,"Marshall, Rowan",9,3,8,17,,2.0,14.0,4.0,1.0,2.0,3.0,5.0,2.0,1.0,,11.0,5.0,2.0,1.0,2.0,,,74.0
28,"Membrey, Tim",8,5,4,12,,,,1.0,,3.0,,2.0,1.0,,,6.0,7.0,1.0,,2.0,,1.0,81.0
34,"Parker, Matthew",5,1,2,7,,2.0,,4.0,,1.0,,1.0,,1.0,,1.0,5.0,,,,,1.0,79.0
33,"Paton, Ben",11,7,3,14,,,,,5.0,2.0,,3.0,1.0,1.0,,5.0,9.0,1.0,,1.0,2.0,,87.0
18,"Ryder, Paddy",4,1,3,7,,,19.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,4.0,3.0,,,4.0,,1.0,67.0
5,"Savage, Shane",13,4,1,14,,2.0,,3.0,5.0,4.0,2.0,2.0,,,,4.0,9.0,1.0,,6.0,,1.0,81.0
35,"Sinclair, Jack",6,2,9,15,,,,7.0,2.0,2.0,7.0,2.0,2.0,1.0,,10.0,6.0,1.0,1.0,2.0,,2.0,87.0
9,"Steele, Jack",14,3,9,23,,,,6.0,,8.0,4.0,2.0,1.0,,1.0,9.0,16.0,,,1.0,,3.0,84.0
44,"Wilkie, Callum",15,2,1,16,,,,3.0,6.0,1.0,1.0,3.0,1.0,,,3.0,8.0,,,4.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,71,118,310,15,11.0,35.0,73.0,29.0,54.0,38.0,55.0,15.0,17.0,6.0,132.0,175.0,13.0,10.0,50.0,11.0,13.0,
Opposition,Opposition,167,52,129,296,6,12.0,37.0,53.0,38.0,36.0,35.0,54.0,17.0,15.0,,130.0,161.0,8.0,11.0,53.0,,4.0,
