North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",26y 133d,65 (35-0-30 53.85%),22 (0.34),55 (28-0-27 50.91%),18 (0.33)
18,"Atley, Shaun",27y 275d,199 (102-0-97 51.26%),43 (0.22),←,
50,"Brown, Ben",27y 207d,123 (66-0-57 53.66%),281 (2.28),←,
10,"Cunnington, Ben",28y 350d,211 (110-0-101 52.13%),86 (0.41),←,
14,"Dumont, Trent",24y 350d,84 (35-0-49 41.67%),23 (0.27),←,
22,"Goldstein, Todd",31y 349d,236 (121-1-114 51.48%),121 (0.51),←,
43,"Hall, Aaron",29y 218d,111 (36-1-74 32.88%),81 (0.73),8 (3-0-5 37.50%),5 (0.63)
37,"Hayden, Kyron",21y 7d,2 (2-0-0 100.00%),,←,
4,"Higgins, Shaun",32y 102d,222 (107-1-114 48.42%),220 (0.99),93 (49-0-44 52.69%),92 (0.99)
34,"Macmillan, Jamie",28y 265d,159 (82-0-77 51.57%),45 (0.28),←,
11,"McDonald, Luke",25y 126d,111 (59-0-52 53.15%),16 (0.14),←,
17,"Pittard, Jasper",29y 74d,150 (78-0-72 52.00%),13 (0.09),24 (12-0-12 50.00%),2 (0.08)
13,"Polec, Jared",27y 246d,130 (71-0-59 54.62%),72 (0.55),24 (12-0-12 50.00%),17 (0.71)
8,"Scott, Bailey",19y 341d,5 (1-0-4 20.00%),4 (0.80),←,
12,"Simpkin, Jy",22y 101d,58 (27-0-31 46.55%),28 (0.48),←,
25,"Tarrant, Robbie",31y 50d,150 (74-0-76 49.33%),44 (0.29),←,
31,"Taylor, Curtis",20y 69d,4 (2-0-2 50.00%),2 (0.50),←,
26,"Thomas, Tarryn",20y 81d,22 (12-0-10 54.55%),18 (0.82),←,
19,"Walker, Josh",27y 215d,87 (39-1-47 45.40%),69 (0.79),2 (2-0-0 100.00%),
32,"Wood, Mason",26y 275d,58 (30-0-28 51.72%),73 (1.26),←,
7,"Ziebell, Jack",29y 107d,212 (104-0-108 49.06%),163 (0.77),←,
44,"Zurhaar, Cameron",22y 23d,30 (15-0-15 50.00%),33 (1.10),←,
Totals,Totals,26y 147d,2429 (1208-4-1217 49.73%),1457 (0.60),,
C,"Shaw, Rhyce",38y 242d,14 (9-0-5 64.29%),,←,
