Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Burns, Scott",30y 156d,190 (82-1-107 43.42%),113 (0.59),←,
10,"Caracella, Blake",28y 74d,170 (112-2-56 66.47%),207 (1.22),10 (3-0-7 30.00%),23 (2.30)
8,"Clement, James",28y 266d,182 (75-0-107 41.21%),47 (0.26),98 (49-0-49 50.00%),9 (0.09)
32,"Cloke, Travis",18y 84d,6 (2-0-4 33.33%),6 (1.00),←,
4,"Didak, Alan",22y 102d,73 (39-0-34 53.42%),93 (1.27),←,
15,"Egan, Chris",18y 214d,3 (2-0-1 66.67%),2 (0.67),←,
45,"Fanning, David",20y 312d,4 (2-0-2 50.00%),,←,
25,"Fraser, Josh",23y 143d,111 (56-0-55 50.45%),104 (0.94),←,
6,"Holland, Brodie",25y 145d,118 (49-0-69 41.53%),117 (0.99),82 (41-0-41 50.00%),80 (0.98)
26,"Johnson, Ben",24y 53d,109 (56-0-53 51.38%),22 (0.20),←,
18,"Licuria, Paul",27y 144d,148 (64-0-84 43.24%),46 (0.31),138 (62-0-76 44.93%),44 (0.32)
24,"Lockyer, Tarkyn",25y 210d,107 (48-0-59 44.86%),58 (0.54),←,
27,"Maxwell, Nick",21y 359d,18 (9-0-9 50.00%),,←,
7,"Morrison, Chad",27y 60d,158 (80-1-77 50.95%),88 (0.56),10 (3-0-7 30.00%),1 (0.10)
11,"OBree, Shane",26y 74d,134 (65-0-69 48.51%),53 (0.40),115 (56-0-59 48.70%),50 (0.43)
35,"Prestigiacomo, Simon",27y 117d,149 (60-0-89 40.27%),3 (0.02),←,
9,"Rowe, Julian",20y 3d,17 (7-0-10 41.18%),6 (0.35),←,
28,"Rusling, Sean",18y 234d,1 (1-0-0 100.00%),,←,
22,"Shaw, Rhyce",23y 224d,49 (23-0-26 46.94%),9 (0.18),←,
36,"Swan, Dane",21y 92d,19 (9-0-10 47.37%),3 (0.16),←,
20,"Tarrant, Chris",24y 252d,133 (62-0-71 46.62%),250 (1.88),←,
14,"Wakelin, Shane",30y 289d,190 (92-2-96 48.95%),19 (0.10),96 (51-0-45 53.13%),
Totals,Totals,24y 114d,2089 (995-6-1088 47.63%),1246 (0.60),,
C,"Malthouse, Mick",51y 284d,504 (284-4-216 56.75%),,126 (61-0-65 48.41%),
