St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 157d,23 (10-1-12 45.65%),2 (0.09),18 (9-1-8 52.78%),1 (0.06)
10,"Baker, Steven",27y 73d,150 (70-2-78 47.33%),33 (0.22),←,
22,"Birss, Shane",24y 145d,60 (21-3-36 37.50%),25 (0.42),9 (4-1-4 50.00%),5 (0.56)
27,"Blake, Jason",26y 141d,109 (53-2-54 49.54%),26 (0.24),←,
28,"Clarke, Matthew",33y 319d,256 (126-3-127 49.80%),38 (0.15),8 (3-1-4 43.75%),
3,"Clarke, Xavier",23y 309d,93 (50-2-41 54.84%),40 (0.43),←,
26,"Dal Santo, Nick",23y 162d,116 (63-2-51 55.17%),58 (0.50),←,
17,"Fiora, Aaron",26y 106d,126 (58-1-67 46.43%),53 (0.42),48 (25-1-22 53.13%),28 (0.58)
6,"Fisher, Leigh",23y 106d,42 (28-1-13 67.86%),3 (0.07),←,
25,"Fisher, Sam",25y 24d,67 (41-1-25 61.94%),4 (0.06),←,
9,"Gehrig, Fraser",31y 153d,251 (132-2-117 52.99%),523 (2.08),136 (69-1-66 51.10%),364 (2.68)
19,"Gilbert, Sam",20y 349d,16 (8-1-7 53.13%),7 (0.44),←,
1,"Gram, Jason",23y 98d,48 (27-1-20 57.29%),19 (0.40),46 (26-1-19 57.61%),19 (0.41)
35,"Harvey, Robert",35y 347d,356 (178-4-174 50.56%),208 (0.58),←,
7,"Hayes, Lenny",27y 201d,164 (71-3-90 44.21%),61 (0.37),←,
8,"Hudghton, Max",30y 335d,202 (91-3-108 45.79%),14 (0.07),←,
38,"Jones, Clinton",23y 182d,4 (3-1-0 87.50%),1 (0.25),←,
23,"Koschitzke, Justin",24y 317d,94 (46-1-47 49.47%),86 (0.91),←,
31,"Maguire, Matt",23y 65d,91 (50-1-40 55.49%),19 (0.21),←,
44,"Milne, Stephen",27y 148d,137 (65-2-70 48.18%),266 (1.94),←,
11,"Montagna, Leigh",23y 274d,69 (41-1-27 60.14%),47 (0.68),←,
12,"Riewoldt, Nick",24y 290d,130 (64-2-64 50.00%),246 (1.89),←,
Totals,Totals,26y 13d,2604 (1296-40-1268 49.77%),1779 (0.68),,
C,"Lyon, Ross",40y 268d,18 (9-1-8 52.78%),,←,
