Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",21y 362d,48 (32-0-16 66.67%),27 (0.56),14 (8-0-6 57.14%),7 (0.50)
3,"Breuer, Shayne",24y 299d,85 (54-1-30 64.12%),89 (1.05),14 (8-0-6 57.14%),12 (0.86)
21,"Brown, David",27y 280d,82 (38-1-43 46.95%),65 (0.79),13 (7-0-6 53.85%),10 (0.77)
35,"Conway, Mark",24y 47d,1 (0-0-1 0.00%),,←,
6,"Cummings, Scott",23y 169d,53 (33-2-18 64.15%),125 (2.36),13 (8-0-5 61.54%),42 (3.23)
19,"Dickie, Donald",25y 59d,14 (8-0-6 57.14%),4 (0.29),←,
25,"Eagleton, Nathan",18y 238d,10 (6-0-4 60.00%),5 (0.50),←,
17,"Fiegert, Nigel",21y 159d,4 (2-0-2 50.00%),3 (0.75),←,
8,"Francis, Fabian",23y 255d,33 (13-0-20 39.39%),21 (0.64),10 (6-0-4 60.00%),4 (0.40)
10,"Francou, Josh",22y 333d,14 (8-0-6 57.14%),9 (0.64),←,
12,"Heaver, Brent",26y 21d,80 (55-1-24 69.38%),123 (1.54),4 (2-0-2 50.00%),5 (1.25)
39,"Heuskes, Adam",21y 108d,63 (33-0-30 52.38%),6 (0.10),14 (8-0-6 57.14%),
38,"James, Roger",21y 258d,10 (6-0-4 60.00%),3 (0.30),←,
20,"Lade, Brendon",20y 361d,14 (8-0-6 57.14%),9 (0.64),←,
9,"Lyle, Brayden",24y 122d,40 (22-0-18 55.00%),8 (0.20),14 (8-0-6 57.14%),3 (0.21)
33,"Mead, Darren",26y 99d,14 (8-0-6 57.14%),,←,
14,"Paxman, Stephen",26y 214d,116 (30-0-86 25.86%),18 (0.16),14 (8-0-6 57.14%),
2,"Primus, Matthew",22y 175d,34 (9-0-25 26.47%),8 (0.24),14 (8-0-6 57.14%),3 (0.21)
7,"Rombotis, John",20y 266d,31 (4-0-27 12.90%),20 (0.65),5 (2-0-3 40.00%),4 (0.80)
1,"Wanganeen, Gavin",24y 18d,140 (81-3-56 58.93%),69 (0.49),13 (8-0-5 61.54%),6 (0.46)
15,"Wilson, Michael",20y 227d,14 (8-0-6 57.14%),10 (0.71),←,
Totals,Totals,23y 107d,900 (458-8-434 50.89%),622 (0.69),,
C,"Cahill, John",57y 70d,61 (35-0-26 57.38%),,14 (8-0-6 57.14%),
