Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 223d,132 (70-0-62 53.03%),118 (0.89),←,
17,"Bruce, Josh",28y 26d,118 (45-1-72 38.56%),179 (1.52),5 (3-0-2 60.00%),8 (1.60)
12,"Cordy, Zaine",23y 251d,75 (40-0-35 53.33%),10 (0.13),←,
9,"Crozier, Hayden",26y 193d,113 (53-0-60 46.90%),45 (0.40),44 (22-0-22 50.00%),1 (0.02)
31,"Dale, Bailey",23y 348d,55 (27-0-28 49.09%),56 (1.02),←,
35,"Daniel, Caleb",23y 363d,96 (50-0-46 52.08%),27 (0.28),←,
44,"English, Tim",22y 329d,34 (17-0-17 50.00%),10 (0.29),←,
39,"Johannisen, Jason",27y 239d,131 (63-0-68 48.09%),41 (0.31),←,
46,"Jong, Lin",27y 30d,64 (33-0-31 51.56%),33 (0.52),←,
42,"Keath, Alex",28y 166d,35 (19-1-15 55.71%),2 (0.06),5 (3-0-2 60.00%),1 (0.20)
21,"Liberatore, Tom",28y 49d,135 (59-0-76 43.70%),46 (0.34),←,
27,"Lipinski, Patrick",21y 353d,35 (17-0-18 48.57%),23 (0.66),←,
11,"Macrae, Jack",25y 336d,146 (74-0-72 50.68%),36 (0.25),←,
16,"McLean, Toby",24y 155d,82 (45-0-37 54.88%),54 (0.66),←,
20,"Richards, Ed",21y 1d,45 (22-0-23 48.89%),20 (0.44),←,
13,"Schache, Josh",22y 318d,55 (16-0-39 29.09%),68 (1.24),28 (13-0-15 46.43%),43 (1.54)
6,"Smith, Bailey",19y 210d,28 (15-0-13 53.57%),12 (0.43),←,
23,"Vandermeer, Laitham",21y 152d,4 (3-0-1 75.00%),3 (0.75),←,
3,"Wallis, Mitch",27y 254d,138 (63-0-75 45.65%),81 (0.59),←,
14,"West, Rhylee",19y 358d,5 (4-0-1 80.00%),3 (0.60),←,
34,"Williams, Bailey",22y 268d,46 (22-0-24 47.83%),9 (0.20),←,
10,"Wood, Easton",30y 304d,162 (84-0-78 51.85%),18 (0.11),←,
Totals,Totals,24y 257d,1734 (841-2-891 48.50%),894 (0.52),,
C,"Beveridge, Luke",49y 316d,121 (67-0-54 55.37%),,←,
