Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",21y 297d,58 (29-1-28 50.86%),97 (1.67),←,
41,"Banfield, Bailey",27y 87d,105 (51-2-52 49.52%),66 (0.63),←,
15,"Bolton, Shai",26y 167d,145 (74-4-67 52.41%),178 (1.23),10 (6-0-4 60.00%),13 (1.30)
8,"Brayshaw, Andrew",25y 197d,157 (74-2-81 47.77%),54 (0.34),←,
5,"Chapman, Heath",23y 113d,52 (30-2-20 59.62%),2 (0.04),←,
6,"Clark, Jordan",24y 220d,113 (65-2-46 58.41%),23 (0.20),81 (44-2-35 55.56%),8 (0.10)
36,"Cox, Brennan",26y 284d,122 (56-1-65 46.31%),32 (0.26),←,
43,"Dudley, Isaiah",22y 24d,9 (6-0-3 66.67%),8 (0.89),←,
28,"Erasmus, Neil",21y 173d,28 (13-0-15 46.43%),2 (0.07),←,
32,"Frederick, Michael",25y 7d,89 (51-1-37 57.87%),102 (1.15),←,
9,"Jackson, Luke",23y 237d,106 (63-2-41 60.38%),77 (0.73),54 (26-1-27 49.07%),47 (0.87)
44,"Johnson, Matthew",22y 69d,48 (22-1-25 46.88%),9 (0.19),←,
25,"Pearce, Alex",29y 349d,133 (65-2-66 49.62%),8 (0.06),←,
16,"Reid, Murphy",18y 298d,11 (6-0-5 54.55%),14 (1.27),←,
13,"Ryan, Luke",29y 107d,166 (79-2-85 48.19%),3 (0.02),←,
3,"Serong, Caleb",24y 104d,114 (59-2-53 52.63%),31 (0.27),←,
14,"Sharp, Jeremy",23y 284d,57 (26-1-30 46.49%),20 (0.35),34 (18-1-15 54.41%),13 (0.38)
29,"Simpson, Cooper",20y 100d,5 (4-0-1 80.00%),1 (0.20),←,
39,"Switkowski, Sam",28y 185d,96 (48-1-47 50.52%),59 (0.61),←,
35,"Treacy, Josh",22y 293d,67 (38-1-28 57.46%),97 (1.45),←,
20,"Voss, Patrick",21y 329d,14 (7-0-7 50.00%),14 (1.00),←,
34,"Wagner, Corey",28y 62d,48 (16-1-31 34.38%),6 (0.13),29 (14-1-14 50.00%),
23,"Worner, Karl",22y 342d,18 (10-0-8 55.56%),,←,
Totals,Totals,24y 141d,1761 (892-28-841 50.65%),903 (0.51),,
C,"Longmuir, Justin",44y 123d,118 (59-2-57 50.85%),,←,
