Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",21,3,6,27,,,,2.0,10.0,6.0,4.0,2.0,2.0,1.0,,7.0,17.0,,,,5.0,,
17,"Broderick, Paul",7,9,7,14,,,,1.0,1.0,3.0,2.0,1.0,,,,5.0,10.0,2.0,1.0,1.0,,,
15,"Cameron, Leon",14,6,15,29,1,,,1.0,6.0,4.0,1.0,1.0,1.0,,,6.0,21.0,,,1.0,1.0,,
9,"Campbell, Wayne",16,8,8,24,1,,,2.0,4.0,5.0,6.0,2.0,,1.0,,7.0,17.0,,1.0,,4.0,,
6,"Chaffey, Mark",17,8,8,25,,1.0,,,5.0,2.0,1.0,,,1.0,,5.0,20.0,1.0,1.0,1.0,,,
14,"Fiora, Aaron",4,4,3,7,,,,2.0,,1.0,,,,,,,7.0,,1.0,,,,
25,"Gale, Brendon",2,3,9,11,,,12.0,,1.0,,4.0,1.0,1.0,1.0,,7.0,4.0,,,2.0,,,
2,"Gaspar, Darren",5,6,8,13,,,,,3.0,,,1.0,2.0,2.0,,7.0,7.0,2.0,,,,,
20,"Hall, Ray",1,1,4,5,,,,,,,1.0,1.0,,2.0,,2.0,3.0,,,1.0,,,
1,"Hilton, Rory",5,1,4,9,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,4.0,5.0,,1.0,,,,
16,"Holland, Ben",7,4,3,10,2,1.0,,,1.0,,,1.0,2.0,2.0,,6.0,4.0,1.0,3.0,1.0,,,
39,"Kellaway, Andrew",3,2,2,5,,,,1.0,1.0,,,,1.0,,,2.0,3.0,,,1.0,,,
3,"Kellaway, Duncan",6,1,6,12,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,5.0,6.0,,,,,,
21,"King, Clinton",6,3,15,21,,,,2.0,1.0,1.0,3.0,1.0,,,,8.0,13.0,,,1.0,1.0,,
33,"Knights, Matthew",10,2,18,28,,,,1.0,1.0,1.0,5.0,,1.0,1.0,,10.0,20.0,,,,1.0,,
5,"Ottens, Brad",2,3,5,7,,,12.0,1.0,,,,2.0,,1.0,,8.0,,3.0,1.0,2.0,,,
26,"Poyas, Ezra",6,1,3,9,,1.0,,,,1.0,,,,1.0,,1.0,7.0,,,,1.0,,
12,"Richardson, Matthew",10,6,2,12,2,,,,,3.0,,,1.0,3.0,,6.0,6.0,1.0,3.0,,1.0,,
4,"Rogers, Matthew",9,2,1,10,,,,,2.0,3.0,,1.0,1.0,,,3.0,7.0,,,,,,
19,"Sziller, Steven",5,1,4,9,,,,1.0,,1.0,1.0,,,,,3.0,6.0,,,1.0,,,
32,"Tivendale, Greg",12,4,6,18,3,,,3.0,,5.0,2.0,,,,,3.0,15.0,1.0,1.0,,2.0,,
29,"Torney, Jason",10,6,7,17,1,,,2.0,2.0,2.0,,1.0,,1.0,,1.0,16.0,,1.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,84,144,322,10,8.0,25.0,22.0,38.0,40.0,31.0,16.0,14.0,20.0,,106.0,214.0,11.0,14.0,13.0,17.0,,
Opposition,Opposition,207,108,120,327,20,16.0,33.0,34.0,26.0,64.0,33.0,17.0,20.0,14.0,,117.0,211.0,10.0,21.0,37.0,24.0,,
