Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",28y 176d,226 (124-0-102 54.87%),214 (0.95),←,
29,"Bramble, Lachlan",26y 29d,40 (14-2-24 37.50%),3 (0.08),10 (5-0-5 50.00%),1 (0.10)
36,"Cleary, Luke",22y 74d,7 (6-0-1 85.71%),,←,
31,"Dale, Bailey",27y 301d,141 (76-0-65 53.90%),81 (0.57),←,
35,"Daniel, Caleb",27y 316d,182 (99-0-83 54.40%),48 (0.26),←,
10,"Darcy, Sam",20y 304d,16 (7-0-9 43.75%),21 (1.31),←,
15,"Duryea, Taylor",33y 24d,200 (130-1-69 65.25%),25 (0.13),82 (48-0-34 58.54%),4 (0.05)
44,"English, Tim",26y 282d,118 (64-0-54 54.24%),69 (0.58),←,
27,"Freijah, Joel",18y 186d,2 (2-0-0 100.00%),,←,
12,"Gallagher, Harvey",20y 235d,10 (5-0-5 50.00%),5 (0.50),←,
38,"Garcia, Riley",23y 109d,24 (12-0-12 50.00%),10 (0.42),←,
22,"Harmes, James",28y 226d,158 (85-0-73 53.80%),84 (0.53),6 (3-0-3 50.00%),6 (1.00)
19,"Jones, Liam",33y 84d,189 (72-0-117 38.10%),84 (0.44),94 (42-0-52 44.68%),68 (0.72)
42,"Keath, Alex",32y 119d,106 (62-1-43 58.96%),5 (0.05),76 (46-0-30 60.53%),4 (0.05)
11,"Macrae, Jack",29y 289d,238 (126-0-112 52.94%),55 (0.23),←,
33,"Naughton, Aaron",24y 170d,133 (73-0-60 54.89%),212 (1.59),←,
18,"ODonnell, James",21y 261d,18 (8-0-10 44.44%),1 (0.06),←,
20,"Richards, Ed",24y 320d,113 (58-0-55 51.33%),26 (0.23),←,
1,"Treloar, Adam",31y 70d,241 (109-1-131 45.44%),142 (0.59),68 (39-0-29 57.35%),45 (0.66)
2,"Ugle-Hagan, Jamarra",22y 44d,53 (27-0-26 50.94%),73 (1.38),←,
23,"Vandermeer, Laitham",25y 105d,54 (28-0-26 51.85%),27 (0.50),←,
14,"West, Rhylee",23y 311d,46 (26-0-20 56.52%),31 (0.67),←,
34,"Williams, Bailey",26y 221d,137 (73-0-64 53.28%),32 (0.23),←,
Totals,Totals,26y 26d,2452 (1286-5-1161 52.45%),1248 (0.51),,
C,"Beveridge, Luke",53y 269d,216 (121-0-95 56.02%),,←,
