Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",6,2.0,6,12,,,,4.0,,3.0,4.0,1.0,1.0,,,5,7,,,2.0,,1.0,75.0
18,"Cross, Daniel",14,8.0,9,23,,,4.0,7.0,1.0,2.0,5.0,2.0,2.0,2.0,,12,11,,,1.0,,,89.0
6,"Dawes, Chris",5,5.0,4,9,1.0,1.0,,2.0,,,,1.0,,,,1,7,1.0,2.0,,,,84.0
14,"Dunn, Lynden",6,4.0,9,15,,,,2.0,2.0,,1.0,1.0,,1.0,,6,10,,,4.0,,,98.0
20,"Garland, Colin",8,1.0,7,15,,,,8.0,4.0,,1.0,3.0,1.0,,,8,6,,,5.0,,,92.0
36,"Garlett, Jeff",13,1.0,1,14,2.0,2.0,,3.0,1.0,4.0,2.0,4.0,1.0,1.0,,6,8,,,,2.0,,95.0
1,"Hogan, Jesse",9,8.0,5,14,2.0,1.0,,,,1.0,,,,,,6,9,2.0,3.0,1.0,,,91.0
38,"Howe, Jeremy",5,,5,10,,,,1.0,3.0,,,1.0,1.0,1.0,,5,4,,,4.0,,1.0,90.0
2,"Jones, Nathan",9,1.0,16,25,,,,4.0,1.0,2.0,4.0,,,,,9,16,,,,1.0,,80.0
24,"Kennedy Harris, Jay",4,2.0,2,6,,2.0,,1.0,,,1.0,1.0,,,,3,3,1.0,2.0,,,,85.0
8,"Lumumba, Heritier",12,5.0,7,19,,,,4.0,4.0,1.0,1.0,2.0,,,,5,13,,,2.0,1.0,,92.0
25,"McDonald, Tom",15,10.0,10,25,,,,5.0,6.0,1.0,1.0,,1.0,,,5,19,,,6.0,,,92.0
19,"Newton, Ben",7,1.0,7,14,1.0,,1.0,3.0,,5.0,3.0,2.0,,,,6,8,,,,,1.0,75.0
21 ↓,"Pedersen, Cameron",4,3.0,4,8,,,1.0,2.0,1.0,,1.0,4.0,1.0,2.0,,3,5,1.0,,1.0,,,54.0
3,"Salem, Christian",16,6.0,8,24,,,,4.0,7.0,2.0,,3.0,,2.0,,4,18,1.0,,2.0,2.0,,90.0
42,"Spencer, Jake",1,1.0,9,10,,,30.0,7.0,,1.0,4.0,3.0,5.0,2.0,,7,4,,,3.0,,,88.0
15,"Stretch, Billy",6,4.0,1,7,1.0,,,4.0,1.0,,1.0,,1.0,,,2,5,,1.0,,,,80.0
5,"Toumpas, Jimmy",7,5.0,7,14,,,,2.0,1.0,1.0,1.0,3.0,,1.0,,4,10,,,,,,81.0
12,"Tyson, Dom",13,9.0,12,25,,,,3.0,3.0,1.0,4.0,4.0,2.0,,,10,15,1.0,,1.0,,,80.0
37,"Vandenberg, Aaron",8,3.0,7,15,,2.0,,3.0,1.0,5.0,1.0,2.0,,1.0,,6,8,,,2.0,,,76.0
23,"Vince, Bernie",17,6.0,9,26,,,,3.0,3.0,1.0,2.0,2.0,1.0,1.0,,9,17,,,1.0,1.0,,79.0
4 ↑,"Watts, Jack",4,2.0,3,7,,,1.0,1.0,1.0,1.0,1.0,,,,,1,6,,,,,,35.0
Totals,Totals,189,87.0,148,337,7.0,8.0,37.0,73.0,40.0,31.0,38.0,39.0,17.0,14.0,,123,209,7.0,8.0,35.0,7.0,3.0,
Opposition,Opposition,217,94.0,158,375,12.0,16.0,59.0,87.0,22.0,60.0,38.0,49.0,14.0,17.0,6.0,131,242,8.0,14.0,35.0,10.0,8.0,
