Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bond, Chris",11,3,5,16,,,,2.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,
18,"Brown, Michael",11,8,3,14,4,2.0,2.0,3.0,,3.0,,2.0,1.0,2.0,,,,,,,,,
24,"Burton, Matthew",4,1,5,9,1,,22.0,,,1.0,2.0,,1.0,,,,,,,,,,
42,"Callaghan, Craig",15,5,6,21,2,2.0,,5.0,2.0,4.0,2.0,2.0,3.0,2.0,,,,,,,,,
46,"Carroll, Trent",7,3,4,11,1,1.0,1.0,,1.0,1.0,,1.0,4.0,2.0,,,,,,,,,
13,"Chisholm, Scott",10,5,6,16,1,1.0,,2.0,,4.0,2.0,,1.0,,,,,,,,,,
31,"Clement, James",3,1,3,6,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12,"Dodd, Brad",8,2,4,12,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,
2,"Fletcher, Adrian",22,6,4,26,2,,,1.0,1.0,4.0,4.0,,1.0,,,,,,,,,,
37,"Gale, Mark",9,1,3,12,,,,,3.0,3.0,,,2.0,1.0,,,,,,,,,
11,"Kickett, Dale",9,1,3,12,1,1.0,,1.0,,3.0,1.0,,,1.0,,,,,,,,,
34,"Maher, Paul",2,2,2,4,,,,1.0,,2.0,,1.0,,,,,,,,,,,
9,"Mann, Peter",6,1,7,13,,,3.0,,3.0,3.0,,1.0,2.0,,,,,,,,,,
43,"McGovern, Andrew",5,1,7,12,,,,1.0,1.0,1.0,,,,,,,,,,,,,
16,"Michael, Clem",1,1,5,6,,,8.0,,1.0,2.0,2.0,,1.0,1.0,,,,,,,,,
25,"Norrish, Jason",16,5,14,30,,1.0,,1.0,2.0,4.0,8.0,1.0,1.0,1.0,2.0,,,,,,,,
10,"OReilly, Stephen",6,,1,7,,,,,1.0,1.0,,,,1.0,,,,,,,,,
23,"Parker, Shane",4,3,5,9,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,
15,"Sinclair, Jess",10,2,4,14,,,,2.0,,1.0,3.0,,,2.0,,,,,,,,,
1,"Toia, Luke",6,,5,11,,,,2.0,,2.0,6.0,,,,,,,,,,,,
26,"Waterhouse, Clive",4,2,5,9,1,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,,,,,,,,,
4,"Wills, Andrew",16,4,4,20,1,,,,,8.0,4.0,1.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,57,105,290,14,14.0,37.0,24.0,19.0,52.0,37.0,12.0,22.0,19.0,2.0,,,,,,,,
Opposition,Opposition,181,63,94,275,15,7.0,42.0,19.0,31.0,45.0,36.0,13.0,19.0,22.0,4.0,,,,,,,,
