Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 79d,161 (102-2-57 63.98%),213 (1.32),←,
3,"Bartel, Jimmy",25y 240d,150 (100-2-48 67.33%),93 (0.62),←,
17,"Byrnes, Shannon",25y 116d,69 (52-0-17 75.36%),50 (0.72),←,
35,"Chapman, Paul",27y 269d,171 (104-2-65 61.40%),231 (1.35),←,
11,"Corey, Joel",27y 165d,192 (119-2-71 62.50%),58 (0.30),←,
44,"Enright, Corey",27y 321d,168 (103-2-63 61.90%),48 (0.29),←,
25,"Gillies, Tom",19y 147d,3 (2-0-1 66.67%),,←,
2,"Harley, Tom",31y 14d,192 (118-3-71 62.24%),11 (0.06),191 (117-3-71 62.04%),10 (0.05)
26,"Hawkins, Tom",21y 11d,36 (31-0-5 86.11%),47 (1.31),←,
34,"Hogan, Simon",20y 350d,6 (4-0-2 66.67%),4 (0.67),←,
20,"Johnson, Steve",26y 28d,126 (87-2-37 69.84%),248 (1.97),←,
45,"Ling, Cameron",28y 155d,197 (124-3-70 63.71%),111 (0.56),←,
4,"Mackie, Andrew",24y 359d,99 (77-0-22 77.78%),59 (0.60),←,
39,"Milburn, Darren",32y 108d,250 (146-1-103 58.60%),90 (0.36),←,
21,"Mooney, Cameron",29y 309d,185 (121-1-63 65.68%),236 (1.28),174 (111-1-62 64.08%),234 (1.34)
41,"Mumford, Shane",23y 27d,18 (16-0-2 88.89%),2 (0.11),←,
33,"Rooke, Max",27y 225d,129 (80-2-47 62.79%),54 (0.42),←,
14,"Selwood, Joel",21y 67d,63 (57-0-6 90.48%),21 (0.33),←,
27,"Stokes, Mathew",24y 252d,66 (55-0-11 83.33%),103 (1.56),←,
10,"Tenace, Kane",24y 28d,58 (35-1-22 61.21%),12 (0.21),←,
5,"Varcoe, Travis",21y 113d,51 (46-0-5 90.20%),49 (0.96),←,
40,"Wojcinski, David",28y 317d,147 (93-2-52 63.95%),47 (0.32),←,
Totals,Totals,25y 235d,2537 (1672-25-840 65.90%),1787 (0.70),,
C,"Thompson, Mark",45y 255d,228 (138-3-87 61.18%),,←,
