Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 299d,122 (70-0-52 57.38%),5 (0.04),58 (41-0-17 70.69%),
14,"Bergman, Miles",21y 256d,48 (33-0-15 68.75%),13 (0.27),←,
10,"Boak, Travis",34y 334d,339 (178-1-160 52.65%),201 (0.59),←,
26,"Bonner, Riley",26y 116d,92 (60-0-32 65.22%),13 (0.14),←,
36,"Burgoyne, Jase",19y 351d,11 (5-0-6 45.45%),2 (0.18),←,
3,"Burton, Ryan",26y 151d,129 (79-1-49 61.63%),21 (0.16),82 (54-0-28 65.85%),16 (0.20)
9,"Butters, Zak",22y 296d,83 (53-0-30 63.86%),51 (0.61),←,
33,"Byrne-Jones, Darcy",27y 284d,164 (99-0-65 60.37%),17 (0.10),←,
22,"Dixon, Charlie",32y 281d,199 (104-1-94 52.51%),328 (1.65),134 (85-0-49 63.43%),234 (1.75)
28,"Drew, Willem",24y 273d,71 (46-0-25 64.79%),14 (0.20),←,
6,"Farrell, Kane",24y 106d,62 (40-0-22 64.52%),40 (0.65),←,
11,"Finlayson, Jeremy",27y 142d,99 (58-3-38 60.10%),140 (1.41),33 (22-0-11 66.67%),50 (1.52)
18,"Horne-Francis, Jason",20y 10d,32 (15-0-17 46.88%),12 (0.38),15 (13-0-2 86.67%),8 (0.53)
5,"Houston, Dan",26y 50d,136 (88-0-48 64.71%),31 (0.23),←,
4,"Marshall, Todd",24y 266d,88 (61-0-27 69.32%),123 (1.40),←,
41,"McEntee, Jed",22y 136d,22 (16-0-6 72.73%),16 (0.73),←,
12,"McKenzie, Trent",31y 89d,159 (69-0-90 43.40%),23 (0.14),53 (40-0-13 75.47%),1 (0.02)
47,"Narkle, Quinton",25y 210d,43 (29-0-14 67.44%),21 (0.49),2 (2-0-0 100.00%),3 (1.50)
2,"Powell-Pepper, Sam",25y 174d,129 (82-0-47 63.57%),89 (0.69),←,
20,"Rozee, Connor",23y 160d,96 (62-0-34 64.58%),90 (0.94),←,
38,"Visentini, Dante",20y 138d,1 (1-0-0 100.00%),,←,
23,"Williams, Dylan",22y,13 (13-0-0 100.00%),,←,
16,"Wines, Ollie",28y 267d,218 (131-0-87 60.09%),91 (0.42),←,
Totals,Totals,25y 207d,2356 (1392-6-958 59.08%),1341 (0.57),,
C,"Hinkley, Ken",56y 274d,238 (144-0-94 60.50%),,←,
