Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",5,1,1,6,,,,,,,,,1.0,1.0,,,,,,,,,
30,"Bourke, David",8,4,2,10,,,,,,,,,1.0,,,,,,,,,,
17,"Broderick, Paul",5,,13,18,,,,2.0,,,,,2.0,,,,,,,,,,
21,"Bulluss, Paul",10,6,4,14,,,,2.0,,,,,1.0,,,,,,,,,,
9,"Campbell, Wayne",13,1,7,20,,,,2.0,,,,,2.0,3.0,,,,,,,,,
40,"Chaffey, Mark",6,4,6,12,1,,,,,,,,,,,,,,,,,,
15,"Charles, Justin",2,1,3,5,,,6.0,2.0,,,,,,2.0,,,,,,,,,
10,"Daffy, Nick",13,3,2,15,3,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
25,"Gale, Brendon",6,4,5,11,,1.0,7.0,1.0,,,,,1.0,2.0,,,,,,,,,
2,"Gaspar, Darren",5,6,7,12,,,,1.0,,,,,,3.0,,,,,,,,,
20,"Harrison, Ben",5,3,4,9,2,,,,,,,,,,,,,,,,,,
3,"Kellaway, Duncan",11,9,14,25,,,,4.0,,,,,1.0,,,,,,,,,,
33,"Knights, Matthew",16,4,5,21,,,,1.0,,,,,,1.0,,,,,,,,,
8,"Merenda, Mark",6,1,3,9,,,,,,,,,,1.0,,,,,,,,,
13,"Powell, Robert",6,,3,9,2,,,2.0,,,,,,1.0,,,,,,,,,
7,"Prescott, Ashley",,,2,2,,,,,,,,,,1.0,,,,,,,,,
12,"Richardson, Matthew",14,9,1,15,3,1.0,,1.0,,,,,,1.0,,,,,,,,,
4,"Rogers, Matthew",10,4,5,15,1,,,3.0,,,,,,1.0,,,,,,,,,
37,"Ryan, Damien",8,2,1,9,,,,2.0,,,,,1.0,,,,,,,,,,
34,"Thompson, Ewan",7,2,3,10,,,,2.0,,,,,,2.0,,,,,,,,,
29,"Torney, Jason",9,2,7,16,,,,9.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,66,98,263,12,6.0,13.0,35.0,,,,,12.0,22.0,,,,,,,,,
Opposition,Opposition,204,83,119,323,16,14.0,24.0,34.0,,,,,22.0,12.0,6.0,,,,,,,,
